outcome,n,model0_r2,model1_r2,model2_r2,model3_r2,delta_r2_dass,p_dass,delta_r2_ucla,p_ucla_wald,delta_r2_interaction,p_interaction_wald
Stroop RT Incongruent minus Neutral (Correct-only),197,0.007567701587797626,0.022425044289265395,0.02304985238911539,0.042958907426629556,0.014857342701467768,0.4091333537780443,0.0006248080998499939,0.7277836987307359,0.019909055037514167,0.048832161359009946
Stroop RT Neutral minus Congruent (Correct-only),197,0.0027436934579289085,0.009230455769162038,0.009806761656235286,0.011909055397253288,0.00648676231123313,0.7411122860511616,0.0005763058870732474,0.7398484559682907,0.002102293741018002,0.5267619378018036
Stroop CSE RT (Gratton),197,0.03911097752641135,0.03976827982358133,0.040546112226801934,0.04156025293065024,0.0006573022971699816,0.9878683498943115,0.0007778324032206019,0.6951500327705868,0.0010141407038483097,0.655245842802815
Stroop CSE Accuracy (Gratton),197,0.001921266910222652,0.007679305923638857,0.01433438970014822,0.016204916706071715,0.005758039013416205,0.7751483973258817,0.006655083776509363,0.25879619664325865,0.0018705270059234946,0.5495837801481616
Stroop Post-Conflict Slowing,197,0.018333538595228793,0.03612790038583613,0.04830898477915502,0.049006369498650004,0.017794361790607338,0.3203637039190627,0.012181084393318886,0.120553718827204,0.0006973847194949867,0.7100960029012302
Stroop Post-Conflict Accuracy,197,0.0021723664736337245,0.030488809502365544,0.03243359724485606,0.03251019563657864,0.02831644302873182,0.13786682090257238,0.0019447877424905169,0.5373303370288866,7.659839172258209e-05,0.9027710899362401
Stroop Post-Error Accuracy,88,0.051037672294018344,0.08026050362620152,0.0802634426485298,0.14214562983392032,0.029222831332183175,0.46094186699511397,2.9390223282854677e-06,0.9872034487005888,0.061882187185390514,0.018610823500053723
Stroop Error Run Length Mean,197,0.011646747634589949,0.020846725830583,0.03266718109749989,0.03454012996897049,0.009199978195993053,0.6169191140653943,0.011820455266916885,0.12924068780430725,0.0018729488714706033,0.545561576896987
Stroop Error Run Length Max,197,0.00843649418757908,0.015911265295164068,0.0231504724346433,0.02320181188103032,0.007474771107584988,0.6940771640959591,0.007239207139479231,0.23686259029286025,5.1339446387022036e-05,0.9207138484439383
Stroop Error Recovery RT Slope,117,0.01677721743791505,0.07358674334317306,0.0735880463668438,0.07611506009222224,0.05680952590525801,0.08446179154826203,1.3030236707400888e-06,0.9900982453333624,0.0025270137253784464,0.5861683938218429
Stroop DFA Alpha (correct),197,0.019165574876969793,0.04501341788801694,0.045062835253024014,0.04507250943800156,0.025847843011047145,0.16362250568663894,4.9417365007076164e-05,0.9211171006875425,9.67418497754835e-06,0.9651438680483108
Stroop Lag-1 Autocorr (correct),197,0.0074694027520588735,0.03898811271854896,0.03901176194921019,0.042882747877902916,0.03151870996649009,0.1031814673622176,2.3649230661226817e-05,0.9455554037201765,0.0038709859286927273,0.3830659814185088
Stroop Slow Run Mean (correct),197,0.005200514337571294,0.02607172582150641,0.02627976345876082,0.03311291666229288,0.020871211483935115,0.25501175107049245,0.00020803763725441016,0.8405392717325044,0.006833153203532061,0.24925355764503684
Stroop Slow Run Max (correct),197,0.027180182984580137,0.03369158891692148,0.034957524047758315,0.06301253573063814,0.006511405932341341,0.7324428594463439,0.0012659351308368372,0.6181879394425692,0.028055011682879827,0.018362581542521197
Stroop Fast Run Mean (correct),197,0.003352702646717165,0.022274567397884804,0.0228764284867371,0.030897336310197976,0.01892186475116764,0.2992948432051482,0.0006018610888522957,0.7326554539775602,0.008020907823460877,0.2125852250526836
Stroop Fast Run Max (correct),197,0.0170701252462665,0.03248214695440599,0.0409766838376715,0.04767361154593708,0.01541202170813949,0.38756969482199605,0.008494536883265513,0.1961095376275094,0.0066969277082655765,0.25042467773857735
"Stroop DFA Alpha (incongruent, correct)",197,0.0020713127930044317,0.055279735685311526,0.05535815847952741,0.05975361810255908,0.053208422892307095,0.01481073448408246,7.842279421588216e-05,0.9001871404598331,0.004395459623031672,0.34843468956777157
"Stroop Lag-1 Autocorr (incongruent, correct)",197,0.016124902080449477,0.030722179438161912,0.04584880735040153,0.04678987414093483,0.014597277357712435,0.4133217159529454,0.01512662791223962,0.08426322550557797,0.0009410667905332959,0.6662605140525034
"Stroop Slow Run Mean (incongruent, correct)",197,0.002275162210057746,0.004427865235869133,0.02598564395963554,0.025998814828682826,0.0021527030258113866,0.9374134090271482,0.021557778723766408,0.04167188997951698,1.3170869047285372e-05,0.9597340417394693
"Stroop Slow Run Max (incongruent, correct)",197,0.016870873129421482,0.025655748253504806,0.030689617963703286,0.03139252360390943,0.008784875124083324,0.6327510642925178,0.00503386971019848,0.3218093977890204,0.0007029056402061418,0.7115407735358181
"Stroop Fast Run Mean (incongruent, correct)",197,0.004605957040771269,0.00536338016052762,0.03689668133069679,0.03701064148197575,0.0007574231197563508,0.9858284219934047,0.03153330117016917,0.013478909019608135,0.00011396015127895787,0.8812763409468308
"Stroop Fast Run Max (incongruent, correct)",197,0.0009455581699800986,0.009572754052517451,0.021719929913881497,0.03446514108412724,0.008627195882537353,0.6456746512130521,0.012147175861364046,0.1262092000497712,0.01274521117024574,0.11589288757937027
"Stroop Ex-Gaussian mu (Interference, correct)",197,0.006039329388343062,0.011213340381908798,0.013961100229955337,0.025671244129808812,0.005174010993565736,0.8013874349977045,0.002747759848046538,0.46772703001605775,0.011710143899853476,0.1334393746047411
"Stroop Ex-Gaussian sigma (Interference, correct)",197,0.003580411280576956,0.006180764624406199,0.006399264413162631,0.01818807241538134,0.0026003533438292425,0.9188019605908853,0.00021849978875643217,0.8382540332808215,0.01178880800221871,0.1336239208545004
"Stroop Ex-Gaussian tau (Interference, correct)",197,0.007016760153184531,0.015099257594080151,0.016027890280651436,0.01874765496078612,0.00808249744089562,0.6673282780474561,0.0009286326865712846,0.6724421885102401,0.002719764680134684,0.47009606700647
Stroop Delta Plot Slope (correct),197,0.0006282523766523163,0.005342043767341931,0.005792571184876305,0.01275865410941246,0.0047137913906896145,0.824127032355725,0.0004505274175343743,0.7695166420306478,0.006966082924536154,0.24962294276874905
Stroop EZ-DDM v (congruent),197,0.0181438673947798,0.02266760062784412,0.03607249820676295,0.03626482417064303,0.00452373323306432,0.829206106769975,0.013404897578918828,0.10571409953331576,0.00019232596388008005,0.8462202411692695
Stroop EZ-DDM a (congruent),197,0.011919683398088798,0.028575603309247022,0.032613428750656204,0.033344438995129067,0.016655919911158223,0.3538740394882278,0.004037825441409182,0.37430543001181393,0.0007310102444728628,0.7058128524506805
Stroop EZ-DDM t0 (congruent),197,0.11593733471377787,0.11998774809507529,0.12031093628259448,0.12567886904331704,0.004050413381297413,0.8303996616033481,0.00032318818751919665,0.7919088271862667,0.00536793276072256,0.2827610496236321
Stroop EZ-DDM sv (congruent),197,,,,,,,,,,
Stroop EZ-DDM sz (congruent),197,,,,,,,,,,
Stroop EZ-DDM st0 (congruent),197,,,,,,,,,,
Stroop EZ-DDM v (incongruent),197,0.0020563396403912026,0.004368019660613509,0.012287449021333163,0.012451243478689977,0.0023116800202223065,0.9309868075841966,0.007919429360719654,0.21862854392659617,0.00016379445735681397,0.8596570116909825
Stroop EZ-DDM a (incongruent),197,0.0028308161941918986,0.020709622353628165,0.021628038197679,0.021702714380545385,0.017878806159436267,0.3253783756845687,0.000918415844050835,0.6732669620378638,7.467618286638444e-05,0.9045219824340954
Stroop EZ-DDM t0 (incongruent),197,0.06252454573418154,0.06420249688393787,0.06428844776326492,0.08134702500637203,0.0016779511497563293,0.9517359618128509,8.595087932705692e-05,0.8950382180942094,0.01705857724310711,0.06255921339477558
Stroop EZ-DDM sv (incongruent),197,,,,,,,,,,
Stroop EZ-DDM sz (incongruent),197,,,,,,,,,,
Stroop EZ-DDM st0 (incongruent),197,,,,,,,,,,
Stroop EZ-DDM v (neutral),197,0.0003035658563238508,0.02781309626133277,0.03578633119888652,0.03768120404550612,0.02750953040500892,0.14830609019691607,0.007973234937553753,0.21158174544782168,0.0018948728466195996,0.5425651661530796
Stroop EZ-DDM a (neutral),197,0.0001019182922872286,0.017018602132827243,0.01815705551482938,0.018365396417039825,0.016916683840540014,0.35218266054673053,0.0011384533820021359,0.639344841687732,0.00020834090221044654,0.8414749067136218
Stroop EZ-DDM t0 (neutral),197,0.08580334778682741,0.09577000856991391,0.09714466332841165,0.10526929133375096,0.0099666607830865,0.5520749257414479,0.0013746547584977398,0.5913071750368966,0.008124628005339307,0.19177034354882447
Stroop EZ-DDM sv (neutral),197,,,,,,,,,,
Stroop EZ-DDM sz (neutral),197,,,,,,,,,,
Stroop EZ-DDM st0 (neutral),197,,,,,,,,,,
Stroop EZ-DDM v Interference,197,0.01005324588868084,0.01738662118644496,0.01899636870745547,0.019005012374543884,0.007333375297764122,0.6999484246794737,0.0016097475210105072,0.5772506471717241,8.643667088414908e-06,0.9674919468025911
Stroop EZ-DDM a Interference,197,0.01352797057764199,0.029716398033463043,0.03110090847092517,0.032564537585552,0.016188427455821053,0.36634807637076383,0.0013845104374621275,0.6029334746646753,0.0014636291146268299,0.5934643450938094
Stroop EZ-DDM t0 Interference,197,0.012175002727845108,0.017844476365490913,0.018839222734022054,0.029005366559146206,0.0056694736376458055,0.7765323844783607,0.0009947463685311408,0.6612346534837152,0.010166143825124152,0.1611593828435028
"Stroop Ex-Gaussian mu (congruent, correct)",197,0.13325528768605388,0.1446877227862261,0.14487287263268234,0.1493029400999345,0.011432435100172222,0.46762621291741735,0.000185149846456234,0.8394882482958572,0.004430067467252163,0.3224247936654707
"Stroop Ex-Gaussian sigma (congruent, correct)",197,0.10779478097995787,0.11985362322282322,0.11997132884561335,0.1216383939832637,0.012058842242865353,0.4564564442295109,0.00011770562279012076,0.8735118875711987,0.0016670651376503587,0.5499418534113122
"Stroop Ex-Gaussian tau (congruent, correct)",197,0.061469076386573174,0.06631540938172986,0.07393254608024857,0.07395982328166884,0.004846332995156688,0.8033299731398645,0.007617136698518712,0.2127935969236495,2.7277201420261576e-05,0.9406013529060827
"Stroop Ex-Gaussian mu (incongruent, correct)",197,0.06170704206246869,0.0647904503128417,0.06548579597730675,0.08025978679930201,0.00308340825037301,0.8894535164123915,0.0006953456644650524,0.7073387135384668,0.014773990821995264,0.0830655374512721
"Stroop Ex-Gaussian sigma (incongruent, correct)",197,0.03198299123996584,0.0342493581352753,0.03470007431222377,0.03993034096042969,0.0022663668953094573,0.9299716023904973,0.00045071617694847355,0.7661432794865972,0.005230266648205917,0.3115418602707139
"Stroop Ex-Gaussian tau (incongruent, correct)",197,0.0103512186094471,0.014793596702363687,0.015948831006250996,0.019148870322489908,0.004442378092916588,0.8346970601554182,0.0011552343038873092,0.6372662631715629,0.003200039316238912,0.4332912320435287
"Stroop Ex-Gaussian mu (neutral, correct)",197,0.08687441003643559,0.09702921938878073,0.09751629583496157,0.10136518495367886,0.01015480935234514,0.5435483735462951,0.0004870764461808452,0.749149407703656,0.0038488891187172802,0.3694146181025547
"Stroop Ex-Gaussian sigma (neutral, correct)",197,0.05189865887985101,0.0610840286461658,0.0610933676904446,0.061093848741843315,0.009185369766314788,0.6010399971775994,9.339044278799946e-06,0.9653703627504098,4.810513987152376e-07,0.9921589521314119
"Stroop Ex-Gaussian tau (neutral, correct)",197,0.021825504186415823,0.04318393778308194,0.045422307935957695,0.04676522849288067,0.021358433596666115,0.23790487267037366,0.002238370152875757,0.5052765913876579,0.0013429205569229774,0.6064522182675705
"Stroop Lognormal mu (congruent, correct)",197,0.06587613591709629,0.07600288815954415,0.0813499561369212,0.08137462415082863,0.010126752242447856,0.5544756937643813,0.005347067977377051,0.29430871956866256,2.4668013907436226e-05,0.9432814392662817
"Stroop Lognormal sigma (congruent, correct)",197,0.019146907441682903,0.03347248061203756,0.033616794670720984,0.03617664799086051,0.014325573170354655,0.4206272110660989,0.00014431405868342573,0.8664129003341259,0.002559853320139527,0.4795078735048953
"Stroop Lognormal shift (congruent, correct)",197,0.0011298888980014743,0.005744811368211922,0.0057734192203036105,0.012518787599580472,0.0046149224702104474,0.8286116697784629,2.8607852091688812e-05,0.9411362788466595,0.0067453683792768615,0.25729563118802096
"Stroop Lognormal mu (incongruent, correct)",197,0.043874818072100474,0.046733761688791176,0.05280766395982639,0.056055257609156306,0.002858943616690701,0.9024791478871732,0.006073902271035214,0.27107454484754884,0.0032475936493299162,0.4210386434680373
"Stroop Lognormal sigma (incongruent, correct)",197,0.004579787877872166,0.009859337944568392,0.009927619526590936,0.015119015462905394,0.005279550066696226,0.7968042775181696,6.828158202254464e-05,0.908985385375048,0.005191395936314458,0.3194991826057072
"Stroop Lognormal shift (incongruent, correct)",197,0.01477931391855436,0.016626857583751153,0.016676407466023058,0.021053245794927067,0.0018475436651967936,0.9484862980588158,4.9549882271904266e-05,0.9221565063469379,0.004376838328904009,0.3591387569833313
"Stroop Lognormal mu (neutral, correct)",197,0.02329573654641215,0.04157288461160458,0.04161271009792489,0.042690477592467246,0.018277148065192428,0.3058426973424142,3.982548632031069e-05,0.9292899309381731,0.0010777674945423588,0.645126147133915
"Stroop Lognormal sigma (neutral, correct)",197,0.0005311242228250856,0.008476985990141017,0.01881756935461143,0.028053159731510457,0.007945861767315932,0.6757051612037839,0.010340583364470413,0.1586881708518964,0.009235590376899028,0.18181690786749125
"Stroop Lognormal shift (neutral, correct)",197,0.020160118082262368,0.028874170158445178,0.03756819354755114,0.03873759012704092,0.00871405207618281,0.6345619272560792,0.008694023389105965,0.19174595131514038,0.0011693965794897787,0.6321356066099619
"Stroop Mixture Slow Prop (congruent, correct)",197,0.07905668089179196,0.08943976631836925,0.09111670566547714,0.09114615522709513,0.010383085426577288,0.5376247496256341,0.0016769393471078864,0.5544999811428604,2.9449561617989062e-05,0.9377063962957299
"Stroop Mixture Slow Prop (incongruent, correct)",197,0.016690416035695765,0.02654063993022915,0.03004435215598078,0.030186071172774276,0.009850223894533383,0.587485574477447,0.0035037122257516318,0.4084564732148491,0.00014171901679349563,0.8681863196655876
"Stroop Mixture Slow Prop (neutral, correct)",197,0.029792071287206623,0.04453721884985673,0.04562546460705119,0.05745082664202661,0.014745147562650107,0.4021153396417543,0.0010882457571944615,0.6421362917085195,0.011825362034975417,0.12526282142830739
Stroop Vincentile Interference p10 (correct),197,0.010468722421880017,0.014858328816136246,0.015225197880728625,0.017232433726385166,0.004389606394256229,0.8371404981920203,0.0003668690645923789,0.7904888910980381,0.002007235845656541,0.5351477373581017
Stroop Vincentile Interference p30 (correct),197,0.00352622336057995,0.006132914805105916,0.006171222412598598,0.024489174724558138,0.002606691444525966,0.9185395177721573,3.830760749268247e-05,0.9318917800826332,0.01831795231195954,0.061116651909520876
Stroop Vincentile Interference p50 (correct),197,0.0038786561393472363,0.007224531254455546,0.007413795894862685,0.012611288688972988,0.00334587511510831,0.8862181668551499,0.00018926464040713853,0.8492468287536074,0.005197492794110303,0.31982962727510367
Stroop Vincentile Interference p70 (correct),197,0.008425374533318375,0.01304292557039266,0.016849231769818784,0.02700869670197137,0.004617551037074286,0.8269113383599811,0.003806306199426124,0.3921570416617711,0.010159464932152584,0.1617247038877564
Stroop Vincentile Interference p90 (correct),197,0.005628451158963044,0.009757696038949604,0.010675012432464936,0.021502820296507852,0.00412924487998656,0.8502139247613995,0.0009173163935153328,0.6751591278317213,0.010827807864042915,0.14978390681164058
Stroop RT Fatigue Slope (Q4-Q1),197,0.03756487378386397,0.047393947261875846,0.04743735843215935,0.07061888884919643,0.009829073478011874,0.5795407145768482,4.341117028350272e-05,0.9259594350420958,0.023181530417037077,0.03116025665809851
Stroop CV Fatigue Slope (Q4-Q1),197,0.010320536619373155,0.013779786479433787,0.04392313618478072,0.04416294712468771,0.0034592498600606314,0.8801144240153309,0.030143349705346933,0.015292978916817874,0.00023981093990699254,0.8278528430378939
Stroop Accuracy Fatigue Slope (Q4-Q1),197,0.02387635864548865,0.028454350089906377,0.029079827965311056,0.059418321811928854,0.004577991444417728,0.8253708333891031,0.0006254778754046786,0.7268332470857013,0.030338493846617798,0.014435085377314635
Stroop Tau Q1,197,0.017106904052285654,0.02004859623180355,0.0204657332862902,0.020467771950589464,0.0029416921795178963,0.9023590790841843,0.0004171370544866493,0.7763751059447694,2.038664299264248e-06,0.9841972971204935
Stroop Tau Q2,197,0.020687324322909095,0.0490565561704297,0.04960038981244841,0.05006257716799356,0.028369231847520604,0.1311041204572801,0.0005438336420187095,0.7419682205839458,0.00046218735554515167,0.7620373363275665
Stroop Tau Q3,197,0.005856819182673889,0.03402973303877743,0.03832984273946982,0.04771495490320821,0.028172913856103543,0.13832720619491365,0.004300109700692389,0.35783858265445945,0.009385112163738385,0.17394033838516554
Stroop Tau Q4,197,0.00595046408092903,0.010087665505999155,0.022698667022397423,0.023044261623262563,0.004137201425070125,0.8497840192877928,0.012611001516398268,0.11905853390117187,0.00034559460086514004,0.796248956788204
Stroop Tau Slope (Q4-Q1),197,0.0007902965064389145,0.006062764493631412,0.013420492948317153,0.013731784921547696,0.005272467987192497,0.7980713825157717,0.007357728454685741,0.23538544739405512,0.00031129197323054303,0.8073096460575412
Stroop Error Cascade Count,197,0.003245886279040433,0.022316084653223767,0.022318292314664423,0.02376447492424283,0.019070198374183334,0.2958183641625596,2.2076614406563166e-06,0.9834962856199667,0.0014461826095784058,0.5973338239303824
Stroop Error Cascade Rate,197,0.0032458862790414322,0.022316084653224544,0.022318292314664978,0.023764474924243606,0.01907019837418311,0.29581836416256524,2.207661440434272e-06,0.9834962856199667,0.0014461826095786279,0.5973338239303824
Stroop Error Cascade Mean Length,197,0.003912492570448123,0.01651825841055632,0.016555238703150787,0.018728179745272966,0.012605765840108196,0.4864287780859995,3.6980292594468445e-05,0.9327277420662197,0.0021729410421221784,0.5184593460542697
Stroop Error Cascade Max Length,197,0.003912492570448123,0.01651825841055632,0.016555238703150787,0.018728179745272966,0.012605765840108196,0.4864287780859995,3.6980292594468445e-05,0.9327277420662197,0.0021729410421221784,0.5184593460542697
Stroop Error Cascade Trials,197,0.003245886279040433,0.022316084653223767,0.022318292314664423,0.02376447492424283,0.019070198374183334,0.2958183641625596,2.2076614406563166e-06,0.9834962856199667,0.0014461826095784058,0.5973338239303824
Stroop Error Cascade Proportion,197,0.0032458862790414322,0.022316084653224544,0.022318292314664978,0.023764474924243606,0.01907019837418311,0.29581836416256524,2.207661440434272e-06,0.9834962856199667,0.0014461826095786279,0.5973338239303824
Stroop Recovery RT Slope,37,0.05044611633227725,0.1005126119302977,0.1894704499676071,0.1949389678761122,0.050066495598020455,0.6356477915321803,0.08895783803730939,0.07960534434982144,0.0054685179085051105,0.660457543720051
Stroop Recovery Accuracy Slope,37,0.052984394781416255,0.09133189618144288,0.0920211811221241,0.1253539154893396,0.03834750140002663,0.7287225530206098,0.0006892849406812118,0.8810557572595961,0.03333273436721551,0.3018118761920029
Stroop Momentum Mean Streak,197,0.014989377686235539,0.04614789424814181,0.05267885170586839,0.053453012020613366,0.03115851656190627,0.1042870049685195,0.006530957457726583,0.2538551874431181,0.000774160314744976,0.6946404621483557
Stroop Momentum Max Streak,197,0.012432233807556758,0.04174655392860782,0.04889895489772589,0.052532834256329375,0.029314320121051063,0.1233329745741135,0.007152400969118067,0.23344623678346826,0.0036338793586034868,0.3956241769837493
Stroop Volatility RMSSD,197,0.003401202264858516,0.01166196278794518,0.01661252620134468,0.0166169386970616,0.008260760523086663,0.6607651638494281,0.0049505634133995,0.3293146744895503,4.41249571692115e-06,0.9767985256079413
Stroop Volatility (Detrended SD),197,0.001995179240793288,0.013982792408787192,0.019077385565873017,0.019117697129025224,0.011987613167993905,0.5098204703128686,0.005094593157085825,0.3217895855396541,4.031156315220663e-05,0.9298644870996279
Stroop IIV Intercept,197,0.01643788992177253,0.033166266912436515,0.034869229525304135,0.034869690509252704,0.016728376990663985,0.34973476309468243,0.00170296261286762,0.5632680294960857,4.6098394856919356e-07,0.9924292333871104
Stroop IIV Slope,197,0.032199286463314825,0.042133416836759086,0.04213526150500557,0.06165839584390054,0.009934130373444261,0.5774401045412423,1.8446682464867692e-06,0.9847585655110552,0.019523134338894965,0.048814538959260016
Stroop IIV Residual SD,197,0.001994987183969954,0.013982469282343368,0.019074994063726147,0.019115387495717173,0.011987482098373414,0.5098254129430893,0.005092524781382779,0.3218881701422136,4.039343199102596e-05,0.9297935718438313
Stroop IIV Raw CV,197,0.0522509839844848,0.059476402207913504,0.06577337829796659,0.07288169797399624,0.0072254182234287034,0.6902475222394109,0.006296976090053086,0.2592028675125097,0.007108319676029651,0.23018048333785346
Stroop IIV R-squared,197,0.030813888201202455,0.03478098174348132,0.034833202277631425,0.04554618303658664,0.003967093542278866,0.8529426513668342,5.222053415010475e-05,0.9193475780753748,0.010712980758955215,0.14691545751561544
Stroop Post-Error CV Reduction,37,0.017764735521491715,0.055587410451796715,0.06289441378765614,0.0891047033212421,0.037822674930305,0.7442379361887158,0.00730700333585943,0.6321421350577481,0.02621028953358595,0.3685208851642563
Stroop Post-Error Accuracy Diff,37,0.04634536984889315,0.12481535395597187,0.14069926967200042,0.1469163772311608,0.07846998410707873,0.43956051824351305,0.01588391571602854,0.46226220404112683,0.006217107559160384,0.6491422160349549
Stroop Post-Error Recovery Rate,37,0.03369221079185436,0.11562936961958736,0.13051100383244052,0.13575469076029367,0.081937158827733,0.42511879202264546,0.014881634212853156,0.47918594053035113,0.005243686927853153,0.6779652925272788
Stroop Adaptive PES Flag,37,0.0276915661263748,0.07874158974791035,0.11119368608570113,0.11423808085353637,0.051050023621535545,0.6372904666379723,0.03245209633779078,0.30364625583084076,0.0030443947678352457,0.7544821308627769
Stroop Maladaptive PES Flag,37,0.020435254929891067,0.10603255569520509,0.13097556917513697,0.137586853326102,0.08559730076531402,0.41059951449748255,0.024943013479931886,0.36084573435371103,0.006611284150965013,0.6408098769652281
Stroop Error Awareness Index,33,0.03988299381600813,0.11243927541502186,0.11413411286637365,0.19533536690386477,0.07255628159901373,0.5398603378492988,0.0016948374513517939,0.8252537528838743,0.08120125403749112,0.12477747566903664
Stroop Recovery RT Lag1,37,0.04878154346214547,0.11142485268987057,0.13957992850687706,0.1587118608802276,0.0626433092277251,0.5428069963290949,0.028155075817006492,0.32971034607414806,0.019131932373350535,0.4233542957564418
Stroop Recovery RT Lag2,37,0.02854674181533179,0.18072492783639016,0.18201141468009774,0.2155366720801558,0.15217818602105837,0.1469762892637893,0.0012864868437075794,0.8295113853600462,0.03352525740005807,0.2747372815736071
Stroop Recovery RT Lag3,37,0.022205222463005714,0.22798087075625173,0.2357144120467919,0.26273563651211385,0.20577564829324602,0.059139718736609906,0.007733541290540158,0.5857396098484151,0.027021224465321958,0.3110837175371528
Stroop Recovery RT Lag4,37,0.041090601322442355,0.19110620568287395,0.21873558933892412,0.21890357649977998,0.1500156043604316,0.1474631696050436,0.027629383656050166,0.3112321096690314,0.00016798716085586474,0.9375956555663537
Stroop Recovery RT Lag5,37,0.014655612817330965,0.19394796418148796,0.19401882801379167,0.24236970932154211,0.179292351364157,0.09688734947606344,7.086383230370252e-05,0.9593804729329837,0.04835088130775045,0.1841787303822003
Stroop Recovery Accuracy Lag1,37,0.03667971656154834,0.11126091950378225,0.12738829480904457,0.1354278778378577,0.07458120294223392,0.46854537455389667,0.016127375305262315,0.4622978180008048,0.008039583028813135,0.6074951542524125
Stroop Recovery Accuracy Lag2,37,0.1036791462038249,0.12387570776746559,0.14535019962090123,0.17239562534655273,0.02019656156364069,0.8690265048177397,0.02147449185343564,0.3921684862089885,0.027045425725651495,0.3383571550411013
Stroop Recovery Accuracy Lag3,37,0.06971903656599188,0.13092936117700738,0.1379264778796364,0.14485352768954407,0.0612103246110155,0.5431991405967833,0.006997116702629036,0.6252839669946677,0.006927049809907659,0.6315459550578275
Stroop Recovery Accuracy Lag4,37,0.06082321935169732,0.11777905068264416,0.16956435528363523,0.23027381609971687,0.05695583133094684,0.5786355189946739,0.05178530460099107,0.181545675230925,0.06070946081608164,0.1412611532995157
Stroop Recovery Accuracy Lag5,37,0.12106696021026253,0.18581645200342467,0.22954383644034126,0.25070785157239694,0.06474949179316214,0.49182761411955866,0.043727384436916594,0.20186201525239378,0.02116401513205568,0.37289704579779015
Stroop Mean RT (All),197,0.035474113926384554,0.04752283089018683,0.04963386010610771,0.05369030201602265,0.012048716963802275,0.49228889448658,0.0021110292159208788,0.5167039134903539,0.004056441909914943,0.3692167312801844
Stroop Accuracy (All),197,0.006483479024404382,0.02622027429736018,0.03015567080681847,0.03436131277027399,0.0197367952729558,0.2789792148315918,0.003935396509458289,0.3810247044427941,0.00420564196345552,0.365415844718296
Stroop Error Rate (All),197,0.006483479024404271,0.026220274297359403,0.030155670806818247,0.03436131277027388,0.019736795272955132,0.2789792148316054,0.003935396509458844,0.38102470444280734,0.004205641963455631,0.365415844718296
Stroop Inverse Efficiency Score,197,0.03230816072654341,0.0432339380693213,0.04563765646468443,0.04868765412236653,0.010925777342777887,0.537003998263521,0.0024037183953631303,0.4899260135513711,0.003049997657682102,0.437289514685931
Stroop Pre-Error RT Slope (Mean),37,0.07175902922244604,0.13074770523151713,0.1342228967816086,0.14215545287002473,0.058988676009071095,0.5584928409036354,0.003475191550091461,0.7310033835489341,0.007932556088416143,0.6084934597767947
Stroop Pre-Error RT Slope (SD),37,0.0383728364167929,0.1985973202878395,0.2039276828614507,0.20467926986007756,0.1602244838710466,0.1250384059244856,0.0053303625736111915,0.6572359012829045,0.0007515869986268742,0.8696632915287232
Stroop Pre-Error Events (N),197,0.00962202148036817,0.03895149180896229,0.04722574823694203,0.049848552333360385,0.02932947032859412,0.12406302282664017,0.008274256427979743,0.20051840631613282,0.002622804096418352,0.4710030168491468
PRP Slow-State Probability (Baseline),197,0.00708648112362209,0.03199831283709531,0.040794901631275415,0.04110214028326753,0.02491183171347322,0.18188330136077135,0.008796588794180105,0.18841879247583482,0.0003072386519921144,0.8058845702586237
PRP Slow-State Prob (Post-Error),175,0.010483095342604054,0.016203590040836158,0.016298568873913233,0.017709372770432497,0.005720494698232104,0.8054304271755104,9.497883307707511e-05,0.8988070107522099,0.0014108038965192637,0.6249558363127379
PRP Slow-State Prob Delta (Post-Error),175,0.0050214190405213355,0.017116078306300686,0.022477025052043742,0.022477615547784713,0.01209465926577935,0.5573954040130945,0.005360946745743056,0.33850062597720265,5.904957409708089e-07,0.9919982340732142
PRP Slow-State Prob (Stable),197,0.006007214087593082,0.029559084292453464,0.03668862173726206,0.036749594213643655,0.02355187020486038,0.20422853266962188,0.007129537444808598,0.23716846961777666,6.097247638159331e-05,0.9130190776759144
PRP Slow-State Prob Delta (Stable),197,0.0024756266784076164,0.00682559183744591,0.010128031192133347,0.015100563747481588,0.004349965159038294,0.8406206858775045,0.0033024393546874364,0.4269280328370444,0.004972532555348241,0.32989664741470115
PRP T1 Cost (Short - Long),197,0.011311293018129609,0.015512637037131238,0.037678999626031495,0.037747171757074205,0.004201344019001629,0.845758408551089,0.022166362588900257,0.03776627957447337,6.81721310427097e-05,0.9080012539049721
PRP RT1-RT2 Coupling,197,0.026418073060631264,0.027097302681949098,0.033768883117788806,0.03411422927931529,0.0006792296213178339,0.9875142245250418,0.006671580435839708,0.25349127478072775,0.000345346161526483,0.7951827628813446
PRP T2 RT (T1 Error),140,0.06286602376206452,0.11090452501744175,0.11492701300179398,0.12772747641399929,0.04803850125537723,0.06947088047707521,0.00402248798435223,0.4382622458360621,0.01280046341220531,0.16632677715625666
PRP T2 RT (T1 Correct),197,0.07364745421122032,0.09382168912190636,0.09428178711135726,0.10455904813813899,0.02017423491068604,0.23900984626054655,0.00046009798945090274,0.7563887369887082,0.010277261026781725,0.14246163617406413
PRP T2 Interference (T1 Error - Correct),140,0.03294632568351308,0.06287140126607882,0.06738967633845383,0.07099203807578847,0.02992507558256574,0.23790184750150203,0.004518275072375011,0.4235708736238335,0.003602361737334636,0.47560313181701497
