outcome,n,model0_r2,model1_r2,model2_r2,model3_r2,delta_r2_dass,p_dass,delta_r2_ucla,p_ucla_wald,delta_r2_interaction,p_interaction_wald
Stroop RT Neutral minus Congruent (Correct-only),200,0.0043703473882730215,0.013850258989495323,0.013868470559827317,0.01872772168385506,0.009479911601222302,0.6017953767928774,1.8211570331994054e-05,0.9492447995034496,0.004859251124027741,0.2933873931549954
Stroop CSE RT (Gratton),200,0.04180166752979275,0.04250707500917139,0.04337423475743285,0.04415288994021427,0.0007054074793786391,0.9861858073445278,0.000867159748261459,0.6458057143934595,0.0007786551827814181,0.6985576393713264
Stroop CSE Accuracy (Gratton),200,0.0032969127722560776,0.011406326497414354,0.016341120654975616,0.016734857200225273,0.008109413725158277,0.6618957114237407,0.004934794157561262,0.3193729931003325,0.0003937365452496566,0.798644601166303
Stroop Post-Conflict Slowing,200,0.024844261711093996,0.03620126450165084,0.04293879950216517,0.046766185114147985,0.011357002790556847,0.5166540910499663,0.0067375350005143275,0.28697200429491143,0.0038273856119828142,0.40278849904483793
Stroop Post-Conflict Accuracy,200,0.0008324689670229368,0.029478792052607394,0.03151299836113497,0.03151553868583845,0.028646323085584458,0.12950008932057128,0.0020342063085275752,0.5555482735302335,2.5403247034816445e-06,0.9841398015145427
Stroop Post-Error Accuracy,90,0.0450339085321263,0.07707136716669627,0.07755884759138953,0.14454274208778117,0.03203745863456997,0.4099639579572194,0.00048748042469326514,0.884092523144431,0.06698389449639164,0.028625893513814733
Stroop Error Run Length Mean,200,0.012210404266800645,0.020999983274547773,0.032383898849532966,0.03390890655341183,0.008789579007747128,0.6284220262979292,0.011383915574985193,0.13428998527383787,0.0015250077038788667,0.5713463210159532
Stroop Error Run Length Max,200,0.009944419106959979,0.017958714008539434,0.023832678579308375,0.023845554848208383,0.008014294901579455,0.6637436353899172,0.005873964570768941,0.2853367749485253,1.287626890000837e-05,0.9574061256926769
Stroop Error Recovery RT Slope,119,0.013504735963340786,0.0643127959784573,0.06492459633805348,0.06985964034662229,0.05080806001511651,0.11154414415951246,0.0006118003595961818,0.8183786895065777,0.004935044008568812,0.4800866278567907
Stroop DFA Alpha (correct),200,0.019000499336604526,0.04426636271498796,0.04426781820258463,0.044276853169850416,0.025265863378383435,0.16638881731211497,1.455487596668803e-06,0.9864861020283696,9.034967265786342e-06,0.9707847809320361
Stroop Lag-1 Autocorr (correct),200,0.007948362866819325,0.04096034331095977,0.04096948482384144,0.045881300212797016,0.03301198044414044,0.08647164021995271,9.141512881671865e-06,0.9662491737394765,0.004911815388955576,0.3402756282025149
Stroop Slow Run Mean (correct),200,0.004822501228494924,0.026021765809130182,0.026227867111322745,0.03259808906100792,0.021199264580635258,0.24186989962915809,0.00020610130219256284,0.8392504270398702,0.006370221949685173,0.2812793482551035
Stroop Slow Run Max (correct),200,0.028026261365374006,0.033999186700823913,0.0355189678771084,0.062305711749463644,0.005972925335449908,0.7532654561279672,0.0015197811762844848,0.6544706546130372,0.026786743872355245,0.029619039512411606
Stroop Fast Run Mean (correct),200,0.0030730802735646767,0.0226355191217541,0.023272871795624206,0.030832501113006505,0.019562438848189423,0.27760688043947906,0.0006373526738701063,0.7224510459964111,0.007559629317382299,0.24500848503406766
Stroop Fast Run Max (correct),200,0.016782902146077583,0.031410080082201364,0.0388666072112922,0.04438025202916951,0.01462717793612378,0.4048754498906477,0.00745652712909084,0.18237691323688482,0.005513644817877306,0.259792606748186
"Stroop DFA Alpha (incongruent, correct)",200,0.0013608217928222643,0.052866199419909554,0.053149457696425206,0.05596113311606721,0.05150537762708729,0.016186661141335205,0.00028325827651565216,0.8624892804605315,0.0028116754196420013,0.5419506903163275
"Stroop Lag-1 Autocorr (incongruent, correct)",200,0.017869971544548613,0.03284610442974023,0.049397293847473156,0.05075186950999544,0.014976132885191618,0.3933743337732431,0.016551189417732926,0.0849956288062405,0.0013545756625222838,0.6020103150820819
"Stroop Slow Run Mean (incongruent, correct)",200,0.0022368214667141118,0.004748109139299905,0.02782454961994152,0.0278257324825687,0.0025112876725857936,0.9210490165448031,0.023076440480641613,0.029094140939168067,1.18286262718037e-06,0.9877578463988814
"Stroop Slow Run Max (incongruent, correct)",200,0.016395857114547274,0.024602886155647097,0.030043355023786522,0.03074118812417992,0.008207029041099823,0.6526807442087097,0.005440468868139425,0.32898485984371184,0.0006978331003933969,0.7484276720079048
"Stroop Fast Run Mean (incongruent, correct)",200,0.003742412326342648,0.004774053120247368,0.03690375975968452,0.03696874627680413,0.00103164079390472,0.9773449892726197,0.03212970663943715,0.006411535176496748,6.498651711961401e-05,0.9112921165131169
"Stroop Fast Run Max (incongruent, correct)",200,0.0010855667519419354,0.009741689017866095,0.022467648031592735,0.03511349852828749,0.00865612226592416,0.6385405884352137,0.01272595901372664,0.1135658102479799,0.012645850496694755,0.0917939547693773
Stroop EZ-DDM v (congruent),200,0.01980629844632109,0.025150978014269354,0.03589009025499834,0.03656391244296786,0.005344679567948263,0.7859061985182096,0.010739112240728987,0.15853870622813548,0.0006738221879695194,0.7243667670713054
Stroop EZ-DDM a (congruent),200,0.011399207859810967,0.02816329839950593,0.03229850562767966,0.033152665203851406,0.016764090539694965,0.34397590474209855,0.004135207228173732,0.3748361858722544,0.0008541595761717424,0.6763776598354985
Stroop EZ-DDM t0 (congruent),200,0.11377676882530274,0.11768697917643978,0.11813189126536427,0.12265864475834276,0.003910210351137033,0.8350516108191226,0.0004449120889244984,0.7802110362056229,0.004526753492978486,0.3991110563973016
Stroop EZ-DDM sv (congruent),200,,,,,,,,,,
Stroop EZ-DDM sz (congruent),200,,,,,,,,,,
Stroop EZ-DDM st0 (congruent),200,,,,,,,,,,
Stroop EZ-DDM v (incongruent),200,0.0043219497154742825,0.0074301404007486305,0.013561722075539961,0.014459815864752645,0.003108190685274348,0.8945725680133471,0.006131581674791331,0.2674276933920064,0.0008980937892126839,0.6753381934475209
Stroop EZ-DDM a (incongruent),200,0.002400583347551666,0.019958942760752718,0.020389145957366184,0.020738121236951734,0.017558359413201052,0.3268075228482708,0.0004302031966134656,0.7606366874157607,0.0003489752795855505,0.784175244941372
Stroop EZ-DDM t0 (incongruent),200,0.06629315845882333,0.06769639240474778,0.06786502697346486,0.08603097272353355,0.0014032339459244536,0.9614281188346745,0.00016863456871707427,0.8625440500920674,0.01816594575006869,0.1036015196605132
Stroop EZ-DDM sv (incongruent),200,,,,,,,,,,
Stroop EZ-DDM sz (incongruent),200,,,,,,,,,,
Stroop EZ-DDM st0 (incongruent),200,,,,,,,,,,
Stroop EZ-DDM v (neutral),200,0.00043025381718531097,0.030039528794309822,0.03669561263447141,0.0392741385037737,0.02960927497712451,0.11921978772745544,0.006656083840161586,0.19350021051733166,0.002578525869302295,0.45823507141388753
Stroop EZ-DDM a (neutral),200,0.0003881996223557005,0.01948077632571399,0.02004025192871206,0.020689553881338196,0.01909257670335829,0.2896553046677671,0.0005594756029980719,0.7220945941577566,0.0006493019526261357,0.7227922337353093
Stroop EZ-DDM t0 (neutral),200,0.08206059741068805,0.09109814084161727,0.0918784392191977,0.09763157167957526,0.009037543430929218,0.5882412432725139,0.000780298377580424,0.6973604948528571,0.0057531324603775635,0.31939813118771976
Stroop EZ-DDM sv (neutral),200,,,,,,,,,,
Stroop EZ-DDM sz (neutral),200,,,,,,,,,,
Stroop EZ-DDM st0 (neutral),200,,,,,,,,,,
Stroop EZ-DDM v Interference,200,0.008919799857753818,0.016383745746903045,0.017751817551606153,0.017751885485017938,0.007463945889149226,0.6891333983343643,0.0013680718047031082,0.6113790983778907,6.793341178479295e-08,0.9972338409452591
Stroop EZ-DDM a Interference,200,0.010290971492655232,0.023281104312526946,0.025498918350878252,0.02806391955966836,0.012990132819871714,0.46282061892755655,0.0022178140383513067,0.5179705964573926,0.0025650012087901075,0.4988308672642692
Stroop EZ-DDM t0 Interference,200,0.01011766461643071,0.01434513644474289,0.01592163797133528,0.02861140375750304,0.004227471828312179,0.8416976856931038,0.0015765015265923887,0.6062572293262876,0.012689765786167762,0.14443483518835404
Stroop LBA v_correct (congruent),33,0.0070704384461453,0.10346168033651659,0.10381217455520231,0.12392887950854026,0.0963912418903713,0.4223396340655635,0.0003504942186857152,0.9291672090959663,0.02011670495333795,0.5336326588764682
Stroop LBA v_incorrect (congruent),33,0.03236266124387743,0.1818152302845335,0.18207512021963423,0.18322838349130044,0.14945256904065607,0.2025825255169513,0.0002598899351007322,0.9390737944644169,0.001153263271666205,0.8969749551138139
Stroop LBA A (congruent),33,0.003728286361063149,0.15871349342320062,0.1674353642868448,0.1755201699270693,0.15498520706213748,0.1995098082216591,0.008721870863644177,0.6604931261998356,0.008084805640224513,0.6557747442848956
Stroop LBA b (congruent),33,0.001549067382386915,0.13860169801504818,0.13902389934410353,0.1396339058037085,0.13705263063266127,0.25523779026230464,0.00042220132905534946,0.9246906816012984,0.0006100064596049615,0.9340753931126092
Stroop LBA t0 (congruent),33,0.003504630719565527,0.03742292552315163,0.04044308064165236,0.0481467253602712,0.0339182948035861,0.8128588402100693,0.0030201551185007336,0.7949499912907986,0.007703644718618841,0.7905249959200862
Stroop LBA v_correct (incongruent),89,0.012213488265514383,0.014379914086148027,0.03210979526924895,0.05096444494627239,0.002166425820633644,0.9802346585468728,0.017729881183100926,0.25348000529986053,0.01885464967702344,0.15175248778515776
Stroop LBA v_incorrect (incongruent),89,0.011845381466746963,0.016470900049661785,0.027520029559159997,0.03978080472030965,0.004625518582914823,0.9419381983748932,0.011049129509498212,0.3261459289742509,0.01226077516114965,0.26681107588565117
Stroop LBA A (incongruent),89,0.0006113668753831014,0.02020794320368413,0.08441880470626195,0.08446717267864245,0.01959657632830103,0.6473174175436467,0.06421086150257782,0.014857967653318312,4.8367972380503055e-05,0.9413548615349845
Stroop LBA b (incongruent),89,0.012405768868010925,0.028274537646926445,0.0804811223501436,0.08056089922927556,0.01586876877891552,0.7166983200828085,0.05220658470321715,0.03626429770703742,7.97768791319653e-05,0.9357855543697567
Stroop LBA t0 (incongruent),89,0.01632322640027828,0.04300887704059775,0.05258635390359778,0.05290023466786875,0.02668565064031947,0.5132069215894006,0.009577476863000034,0.2070165373661887,0.00031388076427096845,0.8500893592119724
Stroop LBA v_correct (neutral),38,0.012841304685626942,0.10204891743910804,0.22967142196431845,0.23229487954241634,0.0892076127534811,0.3798653217583025,0.1276225045252104,0.027922433857117977,0.0026234575780978986,0.7697282701834135
Stroop LBA v_incorrect (neutral),38,0.006847998520775889,0.18191641728495722,0.30403955054429954,0.30966294091691016,0.17506841876418133,0.09791126066959434,0.12212313325934232,0.004411720529130025,0.005623390372610615,0.599357102188569
Stroop LBA A (neutral),38,0.006429025622865514,0.02319804888345911,0.13461275094861525,0.13717691430156642,0.016769023260593596,0.9070844208713734,0.11141470206515613,0.24660664729017606,0.0025641633529511765,0.8630613316956287
Stroop LBA b (neutral),38,0.0710071892121229,0.08627885100106181,0.11745067743511362,0.1350305244497333,0.015271661788938906,0.910335562396825,0.031171826434051808,0.4956111155158681,0.017579847014619676,0.582705184271936
Stroop LBA t0 (neutral),38,0.05487658671227735,0.1315123503226726,0.19097267707153687,0.19599864590686455,0.07663576361039526,0.43222712869556246,0.059460326748864256,0.18231794120153094,0.005025968835327688,0.6150843763594337
Stroop RT Fatigue Slope (Q4-Q1),200,0.04003834749643831,0.049564486825481535,0.049636138299806176,0.07320729983465735,0.009526139329043226,0.5850079609789061,7.165147432464103e-05,0.9071529899431714,0.02357116153485117,0.028425947229349238
Stroop CV Fatigue Slope (Q4-Q1),200,0.010301293365328812,0.013751350983718047,0.040754453864688345,0.041565215987348525,0.003450057618389235,0.8780848390396117,0.027003102880970298,0.03103475899282352,0.0008107621226601802,0.6929836746292555
Stroop Accuracy Fatigue Slope (Q4-Q1),200,0.030348645391228724,0.036937601081289184,0.0387939872303783,0.05840796555032002,0.006588955690060461,0.7229296976893849,0.0018563861490891176,0.5392132039724569,0.019613978319941716,0.051221990353192706
Stroop Tau Q1,200,0.01821385861043734,0.021768392062627595,0.02186658901831584,0.022071784428095653,0.003554533452190256,0.8719198915978194,9.81969556882456e-05,0.8848388287841722,0.00020519540977981254,0.8389865197743842
Stroop Tau Q2,200,0.02510475236204457,0.054048843474107544,0.054697185966344986,0.05546127012459812,0.028944091112062975,0.11852156805203923,0.0006483424922374414,0.7137719730799577,0.000764084158253131,0.6839380069112307
Stroop Tau Q3,200,0.008349352388006936,0.0389212289641665,0.04157097181703706,0.054164325366573784,0.030571876576159562,0.10728475576536112,0.0026497428528705624,0.4457409271906093,0.012593353549536723,0.107835525419572
Stroop Tau Q4,200,0.006774608512443603,0.012004568270063576,0.022181739032809178,0.022197303005813684,0.005229959757619973,0.7947518912501064,0.010177170762745602,0.21408520251010457,1.5563973004506515e-05,0.9580000932340035
Stroop Tau Slope (Q4-Q1),200,0.0008428100854441789,0.006134888062606647,0.013068430254001617,0.013259323771883547,0.005292077977162468,0.7932897926081907,0.00693354219139497,0.3090067739476719,0.00019089351788192932,0.8526712431682829
Stroop Error Cascade Count,200,0.004023825609998033,0.022872976299968872,0.023325529476129536,0.027484950455710644,0.01884915068997084,0.2937835046172043,0.0004525531761606638,0.7098816755933222,0.004159420979581108,0.1711755805949751
Stroop Error Cascade Rate,200,0.004023825609997589,0.02287297629996865,0.023325529476129425,0.027484950455710644,0.01884915068997106,0.2937835046171986,0.00045255317616077484,0.7098816755933222,0.004159420979581219,0.1711755805949751
Stroop Error Cascade Mean Length,200,0.004997437295486962,0.01749086596487992,0.018764555756870638,0.02531596947055137,0.012493428669392959,0.48299915880358124,0.0012736897919907175,0.6040471566183057,0.0065514137136807316,0.1614116781017908
Stroop Error Cascade Max Length,200,0.004997437295486962,0.01749086596487992,0.018764555756870638,0.02531596947055137,0.012493428669392959,0.48299915880358124,0.0012736897919907175,0.6040471566183057,0.0065514137136807316,0.1614116781017908
Stroop Error Cascade Trials,200,0.004023825609998033,0.022872976299968872,0.023325529476129536,0.027484950455710644,0.01884915068997084,0.2937835046172043,0.0004525531761606638,0.7098816755933222,0.004159420979581108,0.1711755805949751
Stroop Error Cascade Proportion,200,0.004023825609997589,0.02287297629996865,0.023325529476129425,0.027484950455710644,0.01884915068997106,0.2937835046171986,0.00045255317616077484,0.7098816755933222,0.004159420979581219,0.1711755805949751
Stroop Recovery RT Slope,39,0.04049876838641564,0.0968944839942606,0.19444442171837173,0.20007633098671018,0.056395715607844954,0.5664700356984094,0.09754993772411114,0.03391016645958371,0.005631909268338453,0.6912456015856793
Stroop Recovery Accuracy Slope,39,0.05584608607482777,0.09250297321671408,0.09267340770806176,0.1276140926667082,0.03665688714188631,0.7229089537994037,0.00017043449134768185,0.9365877946431619,0.03494068495864644,0.2912402416789569
Stroop Momentum Mean Streak,200,0.016273967037425785,0.04683867235271333,0.053749657703329956,0.054520747120110236,0.030564705315287544,0.10504091488782195,0.0069109853506166274,0.24966304014235025,0.0007710894167802795,0.6864409932663282
Stroop Momentum Max Streak,200,0.013344501450401336,0.04186429726643959,0.04979919983304548,0.05306142591605567,0.02851979581603825,0.1268834859221652,0.007934902566605895,0.22398854050913408,0.003262226083010189,0.4040178963150447
Stroop Volatility RMSSD,200,0.003924173780430085,0.013451569947124375,0.017141907165194037,0.017231700846673692,0.00952739616669429,0.5999676968495741,0.0036903372180696614,0.38721791707167286,8.979368147965516e-05,0.8935998743097571
Stroop Volatility (Detrended SD),200,0.0028960078167250547,0.01688500322597264,0.020525849987349853,0.020894424553122293,0.013988995409247584,0.43212145854934736,0.0036408467613772144,0.3789730066594963,0.0003685745657724393,0.7887909062602217
Stroop IIV Intercept,200,0.01577975033184975,0.03351603953025706,0.03466817726667082,0.034745649469484885,0.017736289198407307,0.3160014539518115,0.0011521377364137608,0.6311795823674182,7.74722028140662e-05,0.8990351402450883
Stroop IIV Slope,200,0.035061205045799015,0.04475303246903173,0.04475995159101942,0.06460976837571042,0.009691827423232713,0.5800344086096363,6.919121987691845e-06,0.9714742169516006,0.019849816784691,0.05013991452663511
Stroop IIV Residual SD,200,0.002895555289330054,0.016884079097632787,0.02052338886637084,0.02089212403160512,0.013988523808302733,0.43213728516486793,0.0036393097687380527,0.3790763826256236,0.0003687351652342796,0.7887409389084012
Stroop IIV Raw CV,200,0.05636996799942007,0.06482269944384833,0.06996938517084761,0.0784225679325462,0.008452731444428263,0.6258523345637091,0.005146685726999278,0.2905606499398818,0.008453182761698597,0.21152196174689827
Stroop IIV R-squared,200,0.0295849415988092,0.03333072921704405,0.03333120253395705,0.04221773834558962,0.0037457876182348526,0.8608590124006118,4.7331691299667966e-07,0.9931872427011655,0.008886535811632568,0.18920131039150725
Stroop Post-Error CV Reduction,39,0.007761298954997997,0.05718259577329077,0.06196535557583138,0.08339250864592707,0.04942129681829277,0.6344633926107639,0.004782759802540615,0.6936004864650439,0.021427153070095684,0.4606949449813893
Stroop Post-Error Accuracy Diff,39,0.03851213561458555,0.10127691230679337,0.14129587356530493,0.15628890976149756,0.06276477669220781,0.5200577741212637,0.040018961258511565,0.12513281411294125,0.014993036196192633,0.41932734891327406
Stroop Post-Error Recovery Rate,39,0.024602005966990026,0.08998757458216589,0.13008288939671575,0.14429059046848025,0.06538556861517586,0.5079684862904548,0.040095314814549865,0.1334728937004797,0.0142077010717645,0.43758149095610566
Stroop Adaptive PES Flag,39,0.051653636105352896,0.09597800224089525,0.14541455127901015,0.1516660121348966,0.04432436613554236,0.6586822632417637,0.049436549038114896,0.07670851610195906,0.006251460855886459,0.6232712585656355
Stroop Maladaptive PES Flag,39,0.02580757661624289,0.1049492112943261,0.1254623598920247,0.12976532135364327,0.07914163467808322,0.4173517100354087,0.020513148597698594,0.24194410158947577,0.004302961461618571,0.690200765889961
Stroop Error Awareness Index,35,0.026065726449460258,0.11002885411746077,0.11909587674130717,0.2164718059456383,0.08396312766800051,0.44731025701297966,0.009067022623846399,0.6165705095375865,0.09737592920433114,0.09564317223983632
Stroop Recovery RT Lag1,39,0.057959622514753284,0.1210398467342334,0.14541697661243702,0.16079585176515265,0.06308022421948012,0.5084705493665604,0.02437712987820362,0.35642321385550413,0.015378875152715632,0.5270427366634081
Stroop Recovery RT Lag2,39,0.02254359527390426,0.18203159363147925,0.18679181671156087,0.2259620437593689,0.159487998357575,0.11332918450707513,0.004760223080081616,0.6137776340448786,0.03917022704780804,0.2832658944034955
Stroop Recovery RT Lag3,39,0.016401391798026466,0.22657475383635306,0.23372003608899106,0.2600617401519332,0.2101733620383266,0.04500721747774819,0.007145282252637997,0.5799801247099752,0.026341704062942117,0.4563163921212543
Stroop Recovery RT Lag4,39,0.051481822609869,0.20265968214054664,0.23568436845374352,0.23569081602889763,0.15117785953067764,0.12102314579871465,0.03302468631319688,0.27374234166971073,6.44757515411154e-06,0.9863330737971764
Stroop Recovery RT Lag5,39,0.01264123393058536,0.19437852333113292,0.19453032214694643,0.24039343235835497,0.18173728940054756,0.07815262990652029,0.00015179881581350863,0.9517323005313137,0.04586311021140854,0.3695867996950052
Stroop Recovery Accuracy Lag1,39,0.030118255516573544,0.09107573137354119,0.13005246835829154,0.14697644679262145,0.06095747585696765,0.5370905991978506,0.03897673698475035,0.12668299624439316,0.01692397843432991,0.39935563684383213
Stroop Recovery Accuracy Lag2,39,0.08994614878546525,0.10488824430705834,0.1167529573713203,0.1342463777243329,0.01494209552159309,0.9067682692440456,0.011864713064261956,0.5291679609161273,0.0174934203530126,0.4788827460241396
Stroop Recovery Accuracy Lag3,39,0.08827323063153947,0.1451453191776927,0.14528537883296755,0.14555300479976685,0.05687208854615322,0.5404429994548148,0.00014005965527486008,0.9575162579795595,0.00026762596679930084,0.9133442401410102
Stroop Recovery Accuracy Lag4,39,0.1642240348374009,0.2301660171056048,0.3222597387281,0.39036256536791103,0.06594198226820391,0.431390954992681,0.09209372162249518,0.13024289674881515,0.06810282663981104,0.13903215025867008
Stroop Recovery Accuracy Lag5,39,0.12375546739904397,0.19065880605259855,0.23479301389171547,0.25627030335602974,0.06690333865355458,0.44707318660473405,0.04413420783911692,0.2598966785336291,0.021477289464314264,0.39330284024880013
Stroop Mean RT (All),200,0.034188229902460066,0.04726124551566713,0.04874331140859811,0.0516475987388848,0.013073015613207062,0.44867609022033317,0.0014820658929309838,0.6033456297492139,0.0029042873302866923,0.46630016420218456
Stroop Accuracy (All),200,0.007774899884883446,0.028410645320336436,0.031804827506954125,0.03683560571340205,0.02063574543545299,0.25214660804787536,0.003394182186617689,0.37166479002836916,0.005030778206447928,0.2434310538170591
Stroop Error Rate (All),200,0.007774899884883446,0.028410645320336436,0.03180482750695435,0.03683560571340283,0.02063574543545299,0.25214660804787536,0.003394182186617911,0.3716647900283111,0.005030778206448483,0.2434310538170198
Stroop Inverse Efficiency Score,200,0.030970035391633566,0.042939013700208584,0.04464661350906218,0.04667632761787677,0.011968978308575018,0.4904209348617764,0.0017075998088535993,0.5766792268840462,0.0020297141088145843,0.5434521002665045
Stroop Pre-Error RT Slope (Mean),39,0.028675064423888785,0.0767439060849544,0.11319230549231996,0.11356872542028384,0.04806884166106562,0.6369672661215358,0.03644839940736555,0.3743242644695616,0.0003764199279638891,0.9282559423052356
Stroop Pre-Error RT Slope (SD),39,0.018501573398318705,0.1517562477058617,0.173048823964289,0.17864477137113144,0.133254674307543,0.1803169093729308,0.021292576258427287,0.42551775207456366,0.005595947406842439,0.7188016350476556
Stroop Pre-Error Events (N),200,0.011750232737374744,0.04218178171498965,0.049195023427260676,0.05292336707343559,0.03043154897761491,0.10762279626576876,0.007013241712271023,0.189262994076766,0.003728343646174914,0.316464356917932
PRP Slow-State Probability (Baseline),200,0.0067236002081201285,0.031406586584964535,0.03990689873282394,0.04006646004896541,0.024682986376844407,0.17969860784473787,0.008500312147859401,0.20712283619816246,0.00015956131614147662,0.8653889129736263
PRP Slow-State Prob (Post-Error),178,0.011522219497460906,0.017655246551733006,0.018000211598967475,0.020063799284729567,0.0061330270542721,0.7834496716384931,0.00034496504723446897,0.807641630759192,0.0020635876857620916,0.5493668070247086
PRP Slow-State Prob Delta (Post-Error),178,0.005458473441494194,0.016496471538431035,0.0199877955209512,0.020289603021079072,0.01103799809693684,0.5880781025063178,0.003491323982520167,0.3857250628088872,0.00030180750012787083,0.8123990844741653
PRP Slow-State Prob (Stable),200,0.005486249393947595,0.02847338119606435,0.035056615043947637,0.035057951966458,0.022987131802116756,0.20801488260996992,0.006583233847883285,0.26600969054616397,1.3369225103643245e-06,0.9877844141694667
PRP Slow-State Prob Delta (Stable),200,0.0038060561059121145,0.008192139116604658,0.013192355341571926,0.020243466036246716,0.004386083010692543,0.8354924898367614,0.005000216224967269,0.3677486180747791,0.007051110694674789,0.18795315602605683
PRP T1 Cost (Short - Long),200,0.017141897880588286,0.019690224391011535,0.046660454092242176,0.04812708227546458,0.002548326510423249,0.9178034844890455,0.02697022970123064,0.01030001544646319,0.001466628183222407,0.5856208236933564
PRP RT1-RT2 Coupling,200,0.02806198713554109,0.028880274694873198,0.035815457580767096,0.0363198394911497,0.0008182875593321093,0.9832070812624838,0.006935182885893898,0.16193699402861195,0.0005043819103826008,0.7399278339110712
PRP T2 RT (T1 Error),143,0.06961484297728959,0.12290236495682205,0.1271019391888658,0.14107863165841972,0.05328752197953246,0.04380084440017251,0.004199574232043757,0.47876755336055365,0.013976692469553909,0.13736301636876413
PRP T2 RT (T1 Correct),200,0.06654059103612009,0.0856229465117555,0.08582885492382608,0.09331960936868455,0.019082355475635415,0.25960714162599496,0.00020590841207057675,0.842403603935021,0.007490754444858472,0.29565835098671384
PRP T2 Interference (T1 Error - Correct),143,0.04086679506822488,0.07730859166098503,0.08300691302106811,0.08908841408789492,0.036441796592760145,0.14942685224656604,0.005698321360083081,0.4702278618234319,0.006081501066826811,0.42012241630924674
PRP Order Violation Rate,200,,,,,,,,,,
PRP T1-only Rate,200,,,,,,,,,,
PRP T2-only Rate,200,,,,,,,,,,
PRP T2 While T1 Pending Rate,200,,,,,,,,,,
PRP IRI Mean,200,0.03961129048207657,0.044360222260430016,0.05546806055177944,0.05688623445641139,0.004748931778353449,0.8099272718321742,0.011107838291349426,0.1285266300760143,0.0014181739046319475,0.6149165578124713
PRP IRI Median,200,0.04766647617836561,0.055371981496824096,0.06825878866923119,0.06873617514055308,0.007705505318458483,0.663904694873168,0.012886807172407089,0.13059383475493644,0.0004773864713218945,0.762950906828293
PRP IRI p10,200,0.0872182992132633,0.10298046170969477,0.10334049448084592,0.10461683702076596,0.015762162496431475,0.3355832933681222,0.00036003277115115306,0.7855458184835845,0.001276342539920039,0.6121764775077314
PRP IRI p25,200,0.06654103869866956,0.07925956266646983,0.0818131916826762,0.08200452503150091,0.012718523967800266,0.44564300862115824,0.0025536290162063713,0.483948176439583,0.0001913333488247071,0.8480082139668241
PRP T1 Error Run Mean,200,0.051063763805628826,0.07512746530328696,0.07553864605722216,0.07613127486205085,0.02406370149765813,0.17210425814904035,0.00041118075393520304,0.7652627941285998,0.0005926288048286876,0.7512713913832483
PRP T1 Error Run Max,200,0.050060723529128937,0.07055165574666045,0.07061331193470965,0.07076636174935702,0.02049093221753151,0.23655093886078593,6.165618804920836e-05,0.9186901194639853,0.00015304981464736578,0.8731396759055554
PRP T2 Error Run Mean,200,0.0015534156831765733,0.05256553040894707,0.05563288775623143,0.055648971740260955,0.0510121147257705,0.016940607732109158,0.0030673573472843607,0.4909119372500321,1.60839840295246e-05,0.9551107538441457
PRP T2 Error Run Max,200,0.0001929217415089779,0.039578297649078165,0.046345751516867484,0.04766741692496057,0.03938537590756919,0.04995312199807724,0.006767453867789319,0.30668903344363047,0.0013216654080930867,0.6107716033689429
PRP Cascade Run Mean,200,0.002681819497632132,0.012409055867273366,0.01638208519759965,0.03316743582029491,0.009727236369641235,0.5920734875009096,0.003973029330326283,0.4185066803464861,0.01678535062269526,0.10689820747559899
PRP Cascade Run Max,200,0.002681819497632132,0.012409055867273366,0.01638208519759965,0.03316743582029491,0.009727236369641235,0.5920734875009096,0.003973029330326283,0.4185066803464861,0.01678535062269526,0.10689820747559899
"PRP DFA Alpha (Short SOA, correct)",200,0.015089173419531865,0.027314822213198586,0.027357950352724814,0.0311091087160017,0.012225648793666721,0.4881837257549295,4.3128139526227294e-05,0.9316141770007986,0.0037511583632768852,0.4743304281509577
"PRP DFA Alpha (Long SOA, correct)",189,0.00889407910357809,0.034512659322438854,0.03707813832949536,0.04144427761502101,0.025618580218860765,0.18660477696939748,0.0025654790070565037,0.4845417212233397,0.00436613928552565,0.3368450397170205
"PRP Lag-1 Autocorr (Short SOA, correct)",200,0.004345977649965693,0.008158384023412624,0.01483409389036583,0.020916627644524732,0.0038124063734469305,0.8622931770057326,0.0066757098669532056,0.3041809862587052,0.006082533754158903,0.36709728165052424
"PRP Lag-1 Autocorr (Long SOA, correct)",200,0.016205032420479548,0.019850280193636105,0.022682158144278874,0.02690369716313301,0.003645247773156557,0.868014401392161,0.0028318779506427694,0.486718912405979,0.004221539018854137,0.4037493843925556
"PRP Slow Run Mean (Short SOA, correct)",200,0.006709189992573972,0.015406551410394265,0.015790601704057217,0.02122794361611058,0.008697361417820293,0.6345907887561721,0.00038405029366295196,0.7945106355606002,0.005437341912053362,0.3223762147116296
"PRP Slow Run Max (Short SOA, correct)",200,0.004425506617742325,0.011499417905598608,0.014258061241675057,0.02188783219361734,0.007073911287856283,0.7086047375840809,0.0027586433360764495,0.46646103038367015,0.007629770951942283,0.2811780991142413
"PRP Fast Run Mean (Short SOA, correct)",200,0.005047408940331399,0.014209604398017439,0.014840574969399278,0.017187637749942475,0.00916219545768604,0.6150716829091035,0.0006309705713818392,0.7434330245224958,0.0023470627805431965,0.5015896113019706
