participantId,trialIndex,blockIndex,chosenCard,trialIndexInBlock,reactionTimeMs,cardShape,timestamp,cardNumber,correct,cardColor,targetCardPath,stageName,ruleAtThatTime,participant_id,stim_onset_ms,task,block_index,cond,extra,timeout,isNPE,isPE,resp_time_ms,rt_ms,isPR,trial_index
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,116,,three_blue_star,52,947.5999999940395,triangle,2025-09-21T00:44:01.999,3,True,red,assets/images/3redtriangle.svg,WcstStage.blockTrials,number,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,2093696.8000000045,wcst,1.0,number,"{'cardShape': 'triangle', 'chosenCard': 'three_blue_star', 'trialIndexInBlock': 52, 'isPE': False, 'targetCardPath': 'assets/images/3redtriangle.svg', 'cardNumber': 3, 'cardColor': 'red', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'number'}",False,False,False,2094644.3999999985,947.5999999940395,False,116.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,117,,three_blue_star,53,868.3999999985099,circle,2025-09-21T00:44:03.877,3,True,black,assets/images/3blackcircle.svg,WcstStage.blockTrials,number,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,2095654.1000000015,wcst,1.0,number,"{'cardShape': 'circle', 'chosenCard': 'three_blue_star', 'stageName': 'WcstStage.blockTrials', 'isPE': False, 'targetCardPath': 'assets/images/3blackcircle.svg', 'cardColor': 'black', 'cardNumber': 3, 'isPR': False, 'isNPE': False, 'trialIndexInBlock': 53, 'ruleAtThatTime': 'number'}",False,False,False,2096522.5,868.3999999985099,False,117.0
cUugYJoOmOSFc0Mh5JD0ZXJrYN52,118,,two_black_rectangle,54,616.5,star,2025-09-21T00:44:05.501,2,True,red,assets/images/2redstar.svg,WcstStage.blockTrials,number,cUugYJoOmOSFc0Mh5JD0ZXJrYN52,2097530.1000000015,wcst,1.0,number,"{'trialIndexInBlock': 54, 'chosenCard': 'two_black_rectangle', 'cardShape': 'star', 'isPE': False, 'targetCardPath': 'assets/images/2redstar.svg', 'cardColor': 'red', 'cardNumber': 2, 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'number'}",False,False,False,2098146.6000000015,616.5,False,118.0
ric6cNjG25XmZJCiKZDOxzeezao1,0,,three_blue_star,0,4888.300000000279,circle,2025-11-03T10:17:23.827,3,False,black,assets/images/3blackcircle.svg,WcstStage.blockTrials,colour,ric6cNjG25XmZJCiKZDOxzeezao1,1579489.4,wcst,0.0,colour,"{'trialIndexInBlock': 0, 'chosenCard': 'three_blue_star', 'cardShape': 'circle', 'isPE': False, 'cardNumber': 3, 'cardColor': 'black', 'targetCardPath': 'assets/images/3blackcircle.svg', 'isPR': False, 'isNPE': True, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'colour'}",False,True,False,1584377.7000000002,4888.300000000279,False,0.0
ric6cNjG25XmZJCiKZDOxzeezao1,1,,one_yellow_circle,1,1261.2999999998137,triangle,2025-11-03T10:17:26.111,1,False,red,assets/images/1redtriangle.svg,WcstStage.blockTrials,colour,ric6cNjG25XmZJCiKZDOxzeezao1,1585400.3000000003,wcst,0.0,colour,"{'trialIndexInBlock': 1, 'chosenCard': 'one_yellow_circle', 'cardShape': 'triangle', 'isPE': False, 'cardNumber': 1, 'cardColor': 'red', 'targetCardPath': 'assets/images/1redtriangle.svg', 'isPR': False, 'isNPE': True, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'colour'}",False,True,False,1586661.6,1261.2999999998137,False,1.0
ric6cNjG25XmZJCiKZDOxzeezao1,2,,two_black_rectangle,2,2112.5,rectangle,2025-11-03T10:17:29.229,1,False,red,assets/images/1redrectangle.svg,WcstStage.blockTrials,colour,ric6cNjG25XmZJCiKZDOxzeezao1,1587666.8000000003,wcst,0.0,colour,"{'trialIndexInBlock': 2, 'chosenCard': 'two_black_rectangle', 'cardShape': 'rectangle', 'isPE': False, 'cardNumber': 1, 'cardColor': 'red', 'targetCardPath': 'assets/images/1redrectangle.svg', 'isPR': False, 'isNPE': True, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'colour'}",False,True,False,1589779.3000000003,2112.5,False,2.0
ric6cNjG25XmZJCiKZDOxzeezao1,3,,one_yellow_circle,3,1461.8999999999069,star,2025-11-03T10:17:31.701,1,True,yellow,assets/images/1yellowstar.svg,WcstStage.blockTrials,colour,ric6cNjG25XmZJCiKZDOxzeezao1,1590790.0,wcst,0.0,colour,"{'trialIndexInBlock': 3, 'chosenCard': 'one_yellow_circle', 'cardShape': 'star', 'isPE': False, 'cardNumber': 1, 'cardColor': 'yellow', 'targetCardPath': 'assets/images/1yellowstar.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'colour'}",False,False,False,1592251.9,1461.8999999999069,False,3.0
ric6cNjG25XmZJCiKZDOxzeezao1,4,,three_blue_star,4,936.1999999997206,star,2025-11-03T10:17:33.658,3,True,blue,assets/images/3bluestar.svg,WcstStage.blockTrials,colour,ric6cNjG25XmZJCiKZDOxzeezao1,1593272.7000000002,wcst,0.0,colour,"{'trialIndexInBlock': 4, 'chosenCard': 'three_blue_star', 'cardShape': 'star', 'isPE': False, 'cardNumber': 3, 'cardColor': 'blue', 'targetCardPath': 'assets/images/3bluestar.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'colour'}",False,False,False,1594208.9,936.1999999997206,False,4.0
ric6cNjG25XmZJCiKZDOxzeezao1,5,,four_red_triangle,5,1132.2000000001863,star,2025-11-03T10:17:35.802,2,True,red,assets/images/2redstar.svg,WcstStage.blockTrials,colour,ric6cNjG25XmZJCiKZDOxzeezao1,1595220.4,wcst,0.0,colour,"{'trialIndexInBlock': 5, 'chosenCard': 'four_red_triangle', 'cardShape': 'star', 'isPE': False, 'cardNumber': 2, 'cardColor': 'red', 'targetCardPath': 'assets/images/2redstar.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'colour'}",False,False,False,1596352.6,1132.2000000001863,False,5.0
ric6cNjG25XmZJCiKZDOxzeezao1,6,,four_red_triangle,6,1277.2000000001863,rectangle,2025-11-03T10:17:38.091,4,True,red,assets/images/4redrectangle.svg,WcstStage.blockTrials,colour,ric6cNjG25XmZJCiKZDOxzeezao1,1597364.4,wcst,0.0,colour,"{'trialIndexInBlock': 6, 'chosenCard': 'four_red_triangle', 'cardShape': 'rectangle', 'isPE': False, 'cardNumber': 4, 'cardColor': 'red', 'targetCardPath': 'assets/images/4redrectangle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'colour'}",False,False,False,1598641.6,1277.2000000001863,False,6.0
ric6cNjG25XmZJCiKZDOxzeezao1,7,,three_blue_star,7,1055.7999999998137,rectangle,2025-11-03T10:17:40.156,3,True,blue,assets/images/3bluerectangle.svg,WcstStage.blockTrials,colour,ric6cNjG25XmZJCiKZDOxzeezao1,1599650.7000000002,wcst,0.0,colour,"{'trialIndexInBlock': 7, 'chosenCard': 'three_blue_star', 'cardShape': 'rectangle', 'isPE': False, 'cardNumber': 3, 'cardColor': 'blue', 'targetCardPath': 'assets/images/3bluerectangle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'colour'}",False,False,False,1600706.5,1055.7999999998137,False,7.0
ric6cNjG25XmZJCiKZDOxzeezao1,8,,two_black_rectangle,8,973.3999999999069,star,2025-11-03T10:17:42.139,1,True,black,assets/images/1blackstar.svg,WcstStage.blockTrials,colour,ric6cNjG25XmZJCiKZDOxzeezao1,1601716.1,wcst,0.0,colour,"{'trialIndexInBlock': 8, 'chosenCard': 'two_black_rectangle', 'cardShape': 'star', 'isPE': False, 'cardNumber': 1, 'cardColor': 'black', 'targetCardPath': 'assets/images/1blackstar.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'colour'}",False,False,False,1602689.5,973.3999999999069,False,8.0
ric6cNjG25XmZJCiKZDOxzeezao1,9,,two_black_rectangle,9,872.5,circle,2025-11-03T10:17:44.020,4,True,black,assets/images/4blackcircle.svg,WcstStage.blockTrials,colour,ric6cNjG25XmZJCiKZDOxzeezao1,1603698.1,wcst,0.0,colour,"{'trialIndexInBlock': 9, 'chosenCard': 'two_black_rectangle', 'cardShape': 'circle', 'isPE': False, 'cardNumber': 4, 'cardColor': 'black', 'targetCardPath': 'assets/images/4blackcircle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'colour'}",False,False,False,1604570.6,872.5,False,9.0
ric6cNjG25XmZJCiKZDOxzeezao1,10,,two_black_rectangle,10,968.1000000000931,rectangle,2025-11-03T10:17:46.001,3,True,black,assets/images/3blackrectangle.svg,WcstStage.blockTrials,colour,ric6cNjG25XmZJCiKZDOxzeezao1,1605583.4,wcst,0.0,colour,"{'trialIndexInBlock': 10, 'chosenCard': 'two_black_rectangle', 'cardShape': 'rectangle', 'isPE': False, 'cardNumber': 3, 'cardColor': 'black', 'targetCardPath': 'assets/images/3blackrectangle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'colour'}",False,False,False,1606551.5,968.1000000000931,False,10.0
ric6cNjG25XmZJCiKZDOxzeezao1,11,,three_blue_star,11,827.8999999999069,triangle,2025-11-03T10:17:47.837,3,True,blue,assets/images/3bluetriangle.svg,WcstStage.blockTrials,colour,ric6cNjG25XmZJCiKZDOxzeezao1,1607559.5,wcst,0.0,colour,"{'trialIndexInBlock': 11, 'chosenCard': 'three_blue_star', 'cardShape': 'triangle', 'isPE': False, 'cardNumber': 3, 'cardColor': 'blue', 'targetCardPath': 'assets/images/3bluetriangle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'colour'}",False,False,False,1608387.4,827.8999999999069,False,11.0
ric6cNjG25XmZJCiKZDOxzeezao1,12,,two_black_rectangle,12,984.6000000000931,rectangle,2025-11-03T10:17:49.828,1,True,black,assets/images/1blackrectangle.svg,WcstStage.blockTrials,colour,ric6cNjG25XmZJCiKZDOxzeezao1,1609394.4,wcst,0.0,colour,"{'trialIndexInBlock': 12, 'chosenCard': 'two_black_rectangle', 'cardShape': 'rectangle', 'isPE': False, 'cardNumber': 1, 'cardColor': 'black', 'targetCardPath': 'assets/images/1blackrectangle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'colour'}",False,False,False,1610379.0,984.6000000000931,False,12.0
ric6cNjG25XmZJCiKZDOxzeezao1,13,,two_black_rectangle,13,1270.3999999999069,star,2025-11-03T10:17:52.111,4,False,black,assets/images/4blackstar.svg,WcstStage.blockTrials,shape,ric6cNjG25XmZJCiKZDOxzeezao1,1611391.0,wcst,0.0,shape,"{'trialIndexInBlock': 13, 'chosenCard': 'two_black_rectangle', 'cardShape': 'star', 'isPE': True, 'cardNumber': 4, 'cardColor': 'black', 'targetCardPath': 'assets/images/4blackstar.svg', 'isPR': True, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'shape'}",False,False,True,1612661.4,1270.3999999999069,True,13.0
ric6cNjG25XmZJCiKZDOxzeezao1,14,,four_red_triangle,14,2365.100000000093,triangle,2025-11-03T10:17:55.493,4,True,black,assets/images/4blacktriangle.svg,WcstStage.blockTrials,shape,ric6cNjG25XmZJCiKZDOxzeezao1,1613678.4,wcst,0.0,shape,"{'trialIndexInBlock': 14, 'chosenCard': 'four_red_triangle', 'cardShape': 'triangle', 'isPE': False, 'cardNumber': 4, 'cardColor': 'black', 'targetCardPath': 'assets/images/4blacktriangle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'shape'}",False,False,False,1616043.5,2365.100000000093,False,14.0
ric6cNjG25XmZJCiKZDOxzeezao1,15,,two_black_rectangle,15,895.5,star,2025-11-03T10:17:57.402,2,False,yellow,assets/images/2yellowstar.svg,WcstStage.blockTrials,shape,ric6cNjG25XmZJCiKZDOxzeezao1,1617057.2000000002,wcst,0.0,shape,"{'trialIndexInBlock': 15, 'chosenCard': 'two_black_rectangle', 'cardShape': 'star', 'isPE': False, 'cardNumber': 2, 'cardColor': 'yellow', 'targetCardPath': 'assets/images/2yellowstar.svg', 'isPR': False, 'isNPE': True, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'shape'}",False,True,False,1617952.7000000002,895.5,False,15.0
ric6cNjG25XmZJCiKZDOxzeezao1,16,,one_yellow_circle,16,1741.8000000002794,circle,2025-11-03T10:18:00.162,1,True,red,assets/images/1redcircle.svg,WcstStage.blockTrials,shape,ric6cNjG25XmZJCiKZDOxzeezao1,1618970.5,wcst,0.0,shape,"{'trialIndexInBlock': 16, 'chosenCard': 'one_yellow_circle', 'cardShape': 'circle', 'isPE': False, 'cardNumber': 1, 'cardColor': 'red', 'targetCardPath': 'assets/images/1redcircle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'shape'}",False,False,False,1620712.3000000003,1741.8000000002794,False,16.0
ric6cNjG25XmZJCiKZDOxzeezao1,17,,one_yellow_circle,17,1057.2000000001863,circle,2025-11-03T10:18:02.230,3,True,red,assets/images/3redcircle.svg,WcstStage.blockTrials,shape,ric6cNjG25XmZJCiKZDOxzeezao1,1621723.4,wcst,0.0,shape,"{'trialIndexInBlock': 17, 'chosenCard': 'one_yellow_circle', 'cardShape': 'circle', 'isPE': False, 'cardNumber': 3, 'cardColor': 'red', 'targetCardPath': 'assets/images/3redcircle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'shape'}",False,False,False,1622780.6,1057.2000000001863,False,17.0
ric6cNjG25XmZJCiKZDOxzeezao1,18,,two_black_rectangle,18,1004.5,rectangle,2025-11-03T10:18:04.248,2,True,blue,assets/images/2bluerectangle.svg,WcstStage.blockTrials,shape,ric6cNjG25XmZJCiKZDOxzeezao1,1623794.0,wcst,0.0,shape,"{'trialIndexInBlock': 18, 'chosenCard': 'two_black_rectangle', 'cardShape': 'rectangle', 'isPE': False, 'cardNumber': 2, 'cardColor': 'blue', 'targetCardPath': 'assets/images/2bluerectangle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'shape'}",False,False,False,1624798.5,1004.5,False,18.0
ric6cNjG25XmZJCiKZDOxzeezao1,19,,four_red_triangle,19,1293.7999999998137,triangle,2025-11-03T10:18:06.554,2,True,blue,assets/images/2bluetriangle.svg,WcstStage.blockTrials,shape,ric6cNjG25XmZJCiKZDOxzeezao1,1625811.2000000002,wcst,0.0,shape,"{'trialIndexInBlock': 19, 'chosenCard': 'four_red_triangle', 'cardShape': 'triangle', 'isPE': False, 'cardNumber': 2, 'cardColor': 'blue', 'targetCardPath': 'assets/images/2bluetriangle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'shape'}",False,False,False,1627105.0,1293.7999999998137,False,19.0
ric6cNjG25XmZJCiKZDOxzeezao1,20,,four_red_triangle,20,1067.2999999998137,triangle,2025-11-03T10:18:08.631,3,True,red,assets/images/3redtriangle.svg,WcstStage.blockTrials,shape,ric6cNjG25XmZJCiKZDOxzeezao1,1628114.2000000002,wcst,0.0,shape,"{'trialIndexInBlock': 20, 'chosenCard': 'four_red_triangle', 'cardShape': 'triangle', 'isPE': False, 'cardNumber': 3, 'cardColor': 'red', 'targetCardPath': 'assets/images/3redtriangle.svg', 'isPR': True, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'shape'}",False,False,False,1629181.5,1067.2999999998137,True,20.0
ric6cNjG25XmZJCiKZDOxzeezao1,21,,one_yellow_circle,21,1159.5,circle,2025-11-03T10:18:10.798,4,True,blue,assets/images/4bluecircle.svg,WcstStage.blockTrials,shape,ric6cNjG25XmZJCiKZDOxzeezao1,1630189.2000000002,wcst,0.0,shape,"{'trialIndexInBlock': 21, 'chosenCard': 'one_yellow_circle', 'cardShape': 'circle', 'isPE': False, 'cardNumber': 4, 'cardColor': 'blue', 'targetCardPath': 'assets/images/4bluecircle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'shape'}",False,False,False,1631348.7000000002,1159.5,False,21.0
ric6cNjG25XmZJCiKZDOxzeezao1,22,,four_red_triangle,22,1162.2000000001863,triangle,2025-11-03T10:18:12.969,1,True,black,assets/images/1blacktriangle.svg,WcstStage.blockTrials,shape,ric6cNjG25XmZJCiKZDOxzeezao1,1632356.9,wcst,0.0,shape,"{'trialIndexInBlock': 22, 'chosenCard': 'four_red_triangle', 'cardShape': 'triangle', 'isPE': False, 'cardNumber': 1, 'cardColor': 'black', 'targetCardPath': 'assets/images/1blacktriangle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'shape'}",False,False,False,1633519.1,1162.2000000001863,False,22.0
ric6cNjG25XmZJCiKZDOxzeezao1,23,,three_blue_star,23,932.9000000003725,star,2025-11-03T10:18:14.909,1,True,blue,assets/images/1bluestar.svg,WcstStage.blockTrials,shape,ric6cNjG25XmZJCiKZDOxzeezao1,1634526.9,wcst,0.0,shape,"{'trialIndexInBlock': 23, 'chosenCard': 'three_blue_star', 'cardShape': 'star', 'isPE': False, 'cardNumber': 1, 'cardColor': 'blue', 'targetCardPath': 'assets/images/1bluestar.svg', 'isPR': True, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'shape'}",False,False,False,1635459.8000000003,932.9000000003725,True,23.0
ric6cNjG25XmZJCiKZDOxzeezao1,24,,two_black_rectangle,24,1463.7000000001863,rectangle,2025-11-03T10:18:17.381,2,True,yellow,assets/images/2yellowrectangle.svg,WcstStage.blockTrials,shape,ric6cNjG25XmZJCiKZDOxzeezao1,1636467.9,wcst,0.0,shape,"{'trialIndexInBlock': 24, 'chosenCard': 'two_black_rectangle', 'cardShape': 'rectangle', 'isPE': False, 'cardNumber': 2, 'cardColor': 'yellow', 'targetCardPath': 'assets/images/2yellowrectangle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'shape'}",False,False,False,1637931.6,1463.7000000001863,False,24.0
ric6cNjG25XmZJCiKZDOxzeezao1,25,,two_black_rectangle,25,1185.7999999998137,rectangle,2025-11-03T10:18:19.576,3,True,yellow,assets/images/3yellowrectangle.svg,WcstStage.blockTrials,shape,ric6cNjG25XmZJCiKZDOxzeezao1,1638940.7000000002,wcst,0.0,shape,"{'trialIndexInBlock': 25, 'chosenCard': 'two_black_rectangle', 'cardShape': 'rectangle', 'isPE': False, 'cardNumber': 3, 'cardColor': 'yellow', 'targetCardPath': 'assets/images/3yellowrectangle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'shape'}",False,False,False,1640126.5,1185.7999999998137,False,25.0
ric6cNjG25XmZJCiKZDOxzeezao1,26,,three_blue_star,26,1222.2000000001863,star,2025-11-03T10:18:21.811,3,True,yellow,assets/images/3yellowstar.svg,WcstStage.blockTrials,number,ric6cNjG25XmZJCiKZDOxzeezao1,1641139.4,wcst,0.0,number,"{'trialIndexInBlock': 26, 'chosenCard': 'three_blue_star', 'cardShape': 'star', 'isPE': False, 'cardNumber': 3, 'cardColor': 'yellow', 'targetCardPath': 'assets/images/3yellowstar.svg', 'isPR': True, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'number'}",False,False,False,1642361.6,1222.2000000001863,True,26.0
ric6cNjG25XmZJCiKZDOxzeezao1,27,,two_black_rectangle,27,770.7999999998137,rectangle,2025-11-03T10:18:23.597,4,False,yellow,assets/images/4yellowrectangle.svg,WcstStage.blockTrials,number,ric6cNjG25XmZJCiKZDOxzeezao1,1643376.8000000003,wcst,0.0,number,"{'trialIndexInBlock': 27, 'chosenCard': 'two_black_rectangle', 'cardShape': 'rectangle', 'isPE': True, 'cardNumber': 4, 'cardColor': 'yellow', 'targetCardPath': 'assets/images/4yellowrectangle.svg', 'isPR': True, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'number'}",False,False,True,1644147.6,770.7999999998137,True,27.0
ric6cNjG25XmZJCiKZDOxzeezao1,28,,three_blue_star,28,874.9000000003725,triangle,2025-11-03T10:18:25.483,4,False,blue,assets/images/4bluetriangle.svg,WcstStage.blockTrials,number,ric6cNjG25XmZJCiKZDOxzeezao1,1645158.9,wcst,0.0,number,"{'trialIndexInBlock': 28, 'chosenCard': 'three_blue_star', 'cardShape': 'triangle', 'isPE': False, 'cardNumber': 4, 'cardColor': 'blue', 'targetCardPath': 'assets/images/4bluetriangle.svg', 'isPR': False, 'isNPE': True, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'number'}",False,True,False,1646033.8000000003,874.9000000003725,False,28.0
ric6cNjG25XmZJCiKZDOxzeezao1,29,,one_yellow_circle,29,966.7999999998137,rectangle,2025-11-03T10:18:27.466,1,True,yellow,assets/images/1yellowrectangle.svg,WcstStage.blockTrials,number,ric6cNjG25XmZJCiKZDOxzeezao1,1647049.8000000003,wcst,0.0,number,"{'trialIndexInBlock': 29, 'chosenCard': 'one_yellow_circle', 'cardShape': 'rectangle', 'isPE': False, 'cardNumber': 1, 'cardColor': 'yellow', 'targetCardPath': 'assets/images/1yellowrectangle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'number'}",False,False,False,1648016.6,966.7999999998137,False,29.0
ric6cNjG25XmZJCiKZDOxzeezao1,30,,two_black_rectangle,30,1055.6999999997206,star,2025-11-03T10:18:29.532,2,True,black,assets/images/2blackstar.svg,WcstStage.blockTrials,number,ric6cNjG25XmZJCiKZDOxzeezao1,1649027.2000000002,wcst,0.0,number,"{'trialIndexInBlock': 30, 'chosenCard': 'two_black_rectangle', 'cardShape': 'star', 'isPE': False, 'cardNumber': 2, 'cardColor': 'black', 'targetCardPath': 'assets/images/2blackstar.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'number'}",False,False,False,1650082.9,1055.6999999997206,False,30.0
ric6cNjG25XmZJCiKZDOxzeezao1,31,,two_black_rectangle,31,753.2999999998137,circle,2025-11-03T10:18:31.295,2,True,black,assets/images/2blackcircle.svg,WcstStage.blockTrials,number,ric6cNjG25XmZJCiKZDOxzeezao1,1651092.6,wcst,0.0,number,"{'trialIndexInBlock': 31, 'chosenCard': 'two_black_rectangle', 'cardShape': 'circle', 'isPE': False, 'cardNumber': 2, 'cardColor': 'black', 'targetCardPath': 'assets/images/2blackcircle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'number'}",False,False,False,1651845.9,753.2999999998137,False,31.0
ric6cNjG25XmZJCiKZDOxzeezao1,32,,two_black_rectangle,32,1180.1000000000931,circle,2025-11-03T10:18:33.486,2,True,yellow,assets/images/2yellowcircle.svg,WcstStage.blockTrials,number,ric6cNjG25XmZJCiKZDOxzeezao1,1652856.4,wcst,0.0,number,"{'trialIndexInBlock': 32, 'chosenCard': 'two_black_rectangle', 'cardShape': 'circle', 'isPE': False, 'cardNumber': 2, 'cardColor': 'yellow', 'targetCardPath': 'assets/images/2yellowcircle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'number'}",False,False,False,1654036.5,1180.1000000000931,False,32.0
ric6cNjG25XmZJCiKZDOxzeezao1,33,,three_blue_star,33,1057.3999999999069,circle,2025-11-03T10:18:35.550,3,True,yellow,assets/images/3yellowcircle.svg,WcstStage.blockTrials,number,ric6cNjG25XmZJCiKZDOxzeezao1,1655043.3000000003,wcst,0.0,number,"{'trialIndexInBlock': 33, 'chosenCard': 'three_blue_star', 'cardShape': 'circle', 'isPE': False, 'cardNumber': 3, 'cardColor': 'yellow', 'targetCardPath': 'assets/images/3yellowcircle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'number'}",False,False,False,1656100.7000000002,1057.3999999999069,False,33.0
ric6cNjG25XmZJCiKZDOxzeezao1,34,,two_black_rectangle,34,953.2999999998137,circle,2025-11-03T10:18:37.514,2,True,red,assets/images/2redcircle.svg,WcstStage.blockTrials,number,ric6cNjG25XmZJCiKZDOxzeezao1,1657111.3000000003,wcst,0.0,number,"{'trialIndexInBlock': 34, 'chosenCard': 'two_black_rectangle', 'cardShape': 'circle', 'isPE': False, 'cardNumber': 2, 'cardColor': 'red', 'targetCardPath': 'assets/images/2redcircle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'number'}",False,False,False,1658064.6,953.2999999998137,False,34.0
ric6cNjG25XmZJCiKZDOxzeezao1,35,,three_blue_star,35,1088.0,triangle,2025-11-03T10:18:39.611,3,True,yellow,assets/images/3yellowtriangle.svg,WcstStage.blockTrials,number,ric6cNjG25XmZJCiKZDOxzeezao1,1659073.8000000003,wcst,0.0,number,"{'trialIndexInBlock': 35, 'chosenCard': 'three_blue_star', 'cardShape': 'triangle', 'isPE': False, 'cardNumber': 3, 'cardColor': 'yellow', 'targetCardPath': 'assets/images/3yellowtriangle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'number'}",False,False,False,1660161.8000000003,1088.0,False,35.0
ric6cNjG25XmZJCiKZDOxzeezao1,36,,four_red_triangle,36,1354.0,rectangle,2025-11-03T10:18:41.985,4,True,blue,assets/images/4bluerectangle.svg,WcstStage.blockTrials,number,ric6cNjG25XmZJCiKZDOxzeezao1,1661181.7000000002,wcst,0.0,number,"{'trialIndexInBlock': 36, 'chosenCard': 'four_red_triangle', 'cardShape': 'rectangle', 'isPE': False, 'cardNumber': 4, 'cardColor': 'blue', 'targetCardPath': 'assets/images/4bluerectangle.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'number'}",False,False,False,1662535.7000000002,1354.0,False,36.0
ric6cNjG25XmZJCiKZDOxzeezao1,37,,one_yellow_circle,37,1229.3999999999069,star,2025-11-03T10:18:44.230,1,True,red,assets/images/1redstar.svg,WcstStage.blockTrials,number,ric6cNjG25XmZJCiKZDOxzeezao1,1663550.8000000003,wcst,0.0,number,"{'trialIndexInBlock': 37, 'chosenCard': 'one_yellow_circle', 'cardShape': 'star', 'isPE': False, 'cardNumber': 1, 'cardColor': 'red', 'targetCardPath': 'assets/images/1redstar.svg', 'isPR': False, 'isNPE': False, 'stageName': 'WcstStage.blockTrials', 'ruleAtThatTime': 'number'}",False,False,False,1664780.2000000002,1229.3999999999069,False,37.0
