outcome,n,model0_r2,model1_r2,model2_r2,model3_r2,delta_r2_dass,p_dass,delta_r2_ucla,p_ucla_wald,delta_r2_interaction,p_interaction_wald
Stroop Recovery Accuracy Slope,46,0.04063836744184646,0.0560245813411393,0.06972599800334989,0.09609640515739926,0.015386213899292844,0.8838015642597427,0.013701416662210586,0.45306877075892704,0.02637040715404937,0.29903394413063855
Stroop Momentum Mean Streak,220,0.012091172366070269,0.03062998539828876,0.03892864920267536,0.04019228579767553,0.018538813032218493,0.2546926800087277,0.008298663804386597,0.17647904067195858,0.0012636365950001727,0.5978384057203727
Stroop Momentum Max Streak,220,0.010531537301939009,0.027804090847698637,0.036548831238280566,0.04041829983460843,0.017272553545759628,0.28652184600427916,0.008744740390581929,0.16585014324357403,0.003869468596327863,0.3562266431728148
Stroop Volatility RMSSD,220,0.004915642215811866,0.01574484325533032,0.02124120339916602,0.021344150374508764,0.010829201039518455,0.5035545591721917,0.005496360143835699,0.27533144780215923,0.00010294697534274366,0.8814317725901686
Stroop Volatility (Detrended SD),220,0.002453908696961271,0.01584610160182154,0.020930357222479268,0.021541408685575525,0.013392192904860267,0.407432892473504,0.005084255620657729,0.2941235392971447,0.0006110514630962571,0.7163243643029716
Stroop IIV Intercept,220,0.017866491258399786,0.03589020011600297,0.03859510771265573,0.039224038130525996,0.018023708857603182,0.26439978439825673,0.0027049075966527614,0.4397134121565187,0.0006289304178702659,0.709872400856516
Stroop IIV Slope,220,0.028572747983744318,0.039911309537688844,0.040227274659924483,0.06205590841752795,0.011338561553944526,0.47198093032510213,0.00031596512223563966,0.7914162305413301,0.021828633757603466,0.027393454827958588
Stroop IIV Residual SD,220,0.002454266834145513,0.015849495733105123,0.020927634235723525,0.021538231971257482,0.01339522889895961,0.4073272590963253,0.005078138502618401,0.29441407839611206,0.0006105977355339576,0.7164255595781852
Stroop IIV Raw CV,220,0.03288445127963613,0.04007059858592865,0.046421631049976875,0.053485327336828314,0.007186147306292523,0.6594391054486021,0.006351032464048223,0.23495545984786473,0.00706369628685144,0.2098387020295116
Stroop IIV R-squared,220,0.029753165408109683,0.0337937645799794,0.034453041394606254,0.04612124758925351,0.004040599171869719,0.8265987703855391,0.0006592768146268524,0.7033150594751669,0.011668206194647257,0.10880686736708257
Stroop Post-Error CV Reduction,46,0.06408210069641673,0.0811307133751461,0.08446739871966102,0.10565481900264395,0.01704861267872937,0.8627050617123391,0.0033366853445149225,0.7082097790659709,0.021187420282982927,0.3487138131962658
Stroop Post-Error Accuracy Diff,46,0.027362571375043276,0.03740670273768909,0.12272086467688392,0.12816873556130282,0.010044131362645814,0.9360077768374048,0.08531416193919483,0.05870201667286071,0.005447870884418893,0.6288510371374035
Stroop Post-Error Recovery Rate,46,0.01570250794921635,0.024358204148493656,0.11805608537796375,0.12236851937798932,0.008655696199277307,0.9488402018210809,0.09369788122947009,0.04863278737171094,0.004312434000025567,0.6681017926491677
Stroop Adaptive PES Flag,46,0.01705571674556483,0.0408081769752644,0.15682900744002348,0.16341419129119605,0.023752460229699568,0.8035423600936291,0.11602083046475908,0.025871587096262093,0.006585183851172571,0.587634154891783
Stroop Maladaptive PES Flag,46,0.02079318787524731,0.02961692779002345,0.10670870608788696,0.10672152162158177,0.00882373991477614,0.94706155530604,0.07709177829786351,0.07420276235850534,1.2815533694809922e-05,0.9814941343815332
Stroop Error Awareness Index,42,0.00028312345872083533,0.019817136253611145,0.08354208590274659,0.12407390620911263,0.01953401279489031,0.8684605875460143,0.06372494964913544,0.12775079820179577,0.04053182030636604,0.21828546691755948
Stroop Recovery RT Lag1,46,0.09369003925820796,0.1365419981835092,0.13753344459854988,0.1424349123512565,0.04285195892530125,0.580474507820627,0.0009914464150406754,0.8334152404749112,0.004901467752706612,0.6438487584491241
Stroop Recovery RT Lag2,46,0.002068424348304676,0.15593344776170948,0.157775534709233,0.21371811883248715,0.1538650234134048,0.07925636515063991,0.0018420869475235246,0.7717881044814503,0.05594258412325415,0.10836903304079984
Stroop Recovery RT Lag3,46,0.011694339124239894,0.14816809026948274,0.17042860711056695,0.2286395157828628,0.13647375114524285,0.11079911782536801,0.02226051684108421,0.3126146491903903,0.058210908672295836,0.0985586376600675
Stroop Recovery RT Lag4,46,0.10809551687805863,0.18329294009204455,0.21429998068593958,0.22073512177945298,0.07519742321398593,0.3122510704360091,0.03100704059389503,0.22216273683472992,0.006435141093513397,0.5786438358694626
Stroop Recovery RT Lag5,46,0.06765430029827713,0.1781590076650118,0.19339027159337474,0.2453404746376351,0.11050470736673468,0.16405501133236397,0.015231263928362937,0.39604731802527104,0.051950203044260346,0.11407038418885945
Stroop Recovery Accuracy Lag1,46,0.020395761395166523,0.028758956927368406,0.11545072620311247,0.12201893193582536,0.008363195532201884,0.9509204015516081,0.08669176927574407,0.05776979929019155,0.006568205732712884,0.5970148524610803
Stroop Recovery Accuracy Lag2,46,0.06126767697814717,0.08062707825998161,0.09182275980106014,0.1097520050700892,0.019359401281834443,0.8389559048760478,0.011195681541078528,0.4921792767381862,0.01792924526902906,0.3871692776591459
Stroop Recovery Accuracy Lag3,46,0.06231804080578773,0.12200166302014881,0.12218011547455454,0.12218254409569551,0.059683622214361076,0.4465500334033766,0.00017845245440573088,0.9295048798703563,2.4286211409707548e-06,0.9918727249442484
Stroop Recovery Accuracy Lag4,46,0.16015494665570773,0.21611316789696655,0.2943496856491985,0.3784364283941305,0.05595822124125882,0.4248129856934836,0.07823651775223195,0.0442006999277754,0.084086742744932,0.029142873318102117
Stroop Recovery Accuracy Lag5,46,0.09244478828457692,0.15960642046708962,0.17022857276035241,0.19757440647892588,0.0671616321825127,0.3745045590431377,0.010622152293262799,0.48402985459619297,0.027345833718573465,0.26225269514057536
Stroop Mean RT (All),220,0.035501847190145375,0.04963006858640495,0.05205305570285468,0.05360165477272305,0.014128221396259577,0.3668391620099548,0.0024229871164497263,0.46141229260591043,0.0015485990698683727,0.5565018403620965
Stroop Accuracy (All),220,0.00025960612045206055,0.018003253952717624,0.01816896209754071,0.019139535880355996,0.017743647832265563,0.27913481355624165,0.0001657081448230846,0.849801426887822,0.0009705737828152872,0.6474116076188337
Stroop Error Rate (All),220,0.00025960612045206055,0.018003253952717735,0.01816896209754093,0.019139535880355774,0.017743647832265674,0.2791348135562322,0.00016570814482319562,0.8498014268877243,0.0009705737828148431,0.6474116076187966
Stroop Inverse Efficiency Score,220,0.0339760591386119,0.04819632772695803,0.05003365556355244,0.05115482177410913,0.01422026858834613,0.36455517816953315,0.0018373278365944046,0.5216650562197137,0.00112116621055669,0.6172412877476474
Stroop Pre-Error RT Slope (Mean),45,0.01082605242143142,0.07438765007633297,0.1177932334081283,0.1177932922112167,0.06356159765490155,0.45349843818560376,0.04340558333179534,0.1795498691993208,5.880308839856241e-08,0.9987554235874692
Stroop Pre-Error RT Slope (SD),45,0.04528688916722734,0.17544055389248747,0.20301415224408437,0.215527022085525,0.13015366472526013,0.12241820196204772,0.027573598351596895,0.25871437698450167,0.012512869841440621,0.44722720599780075
Stroop Pre-Error Events (N),220,0.009911968592836828,0.032045108805400346,0.03904542314992665,0.04288628492917135,0.022133140212563518,0.18315874353236414,0.007000314344526304,0.2142602174291224,0.0038408617792446975,0.3573892885904165
