participant_id,participant_idx,trial_index,soa_ms,soa_sec,soa_category,t1_rt_ms,t1_rt_sec,t2_rt_ms,t2_rt_sec,t1_correct,t2_correct
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,68.0,50.0,0.05,short,1516.8000000000466,1.5168000000000466,2055.699999999953,2.055699999999953,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,69.0,150.0,0.15,medium_short,1604.0,1.604,2805.899999999907,2.805899999999907,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,70.0,50.0,0.05,short,979.1999999999534,0.9791999999999534,1443.6999999999534,1.4436999999999534,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,71.0,300.0,0.3,medium_long,836.8999999999069,0.8368999999999068,944.1000000000932,0.9441000000000932,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,72.0,1200.0,1.2,long,1700.1000000000931,1.7001000000000932,1698.3000000000466,1.6983000000000466,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,73.0,150.0,0.15,medium_short,1431.5,1.4315,1973.8000000000463,1.9738000000000464,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,74.0,600.0,0.6,medium_long,2190.8000000000466,2.1908000000000465,2004.3000000000463,2.0043000000000464,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,75.0,300.0,0.3,medium_long,958.9000000001396,0.9589000000001395,1042.3000000000466,1.0423000000000466,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,76.0,150.0,0.15,medium_short,717.3000000000466,0.7173000000000466,945.7000000001864,0.9457000000001864,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,77.0,1200.0,1.2,long,1366.1999999999534,1.3661999999999535,881.1999999999534,0.8811999999999535,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,78.0,300.0,0.3,medium_long,861.1000000000931,0.8611000000000931,1109.5,1.1095,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,79.0,1200.0,1.2,long,729.0,0.729,542.7000000001863,0.5427000000001863,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,80.0,600.0,0.6,medium_long,946.0999999998604,0.9460999999998604,1016.1999999999534,1.0161999999999534,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,81.0,300.0,0.3,medium_long,1489.8000000000466,1.4898000000000466,1767.6999999999534,1.7676999999999534,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,82.0,50.0,0.05,short,816.8000000000466,0.8168000000000466,1674.0999999998603,1.6740999999998603,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,83.0,600.0,0.6,medium_long,964.1999999999534,0.9641999999999534,906.3000000000466,0.9063000000000465,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,84.0,300.0,0.3,medium_long,855.4000000001397,0.8554000000001397,1005.7000000001864,1.0057000000001863,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,86.0,150.0,0.15,medium_short,1790.0999999998603,1.7900999999998604,2602.8000000000466,2.6028000000000464,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,87.0,150.0,0.15,medium_short,920.8999999999068,0.9208999999999068,1297.6999999999534,1.2976999999999534,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,88.0,1200.0,1.2,long,879.4000000001397,0.8794000000001397,824.3999999999069,0.8243999999999069,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,90.0,300.0,0.3,medium_long,2991.90000000014,2.99190000000014,1064.2000000001865,1.0642000000001866,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,91.0,150.0,0.15,medium_short,1716.3000000000466,1.7163000000000466,2306.5,2.3065,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,92.0,50.0,0.05,short,800.8000000000466,0.8008000000000466,1782.0,1.782,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,93.0,600.0,0.6,medium_long,1631.2000000001865,1.6312000000001865,1799.3000000000466,1.7993000000000465,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,94.0,50.0,0.05,short,2086.8000000000466,2.0868000000000464,2885.90000000014,2.8859000000001402,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,95.0,300.0,0.3,medium_long,1319.8000000000466,1.3198000000000465,1440.6000000000931,1.4406000000000931,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,98.0,50.0,0.05,short,1326.4000000001397,1.3264000000001397,1956.5999999998603,1.9565999999998602,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,99.0,600.0,0.6,medium_long,798.7000000001863,0.7987000000001863,1076.9000000001397,1.0769000000001396,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,100.0,1200.0,1.2,long,1004.3999999999068,1.0043999999999067,923.3000000000466,0.9233000000000465,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,101.0,1200.0,1.2,long,1000.5,1.0005,971.6999999999534,0.9716999999999534,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,102.0,300.0,0.3,medium_long,2001.1999999999532,2.0011999999999532,2354.100000000093,2.354100000000093,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,103.0,600.0,0.6,medium_long,983.0,0.983,1170.0,1.17,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,104.0,1200.0,1.2,long,843.1000000000931,0.8431000000000931,965.1000000000932,0.9651000000000932,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,105.0,50.0,0.05,short,1437.6000000000931,1.437600000000093,2436.199999999953,2.436199999999953,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,106.0,600.0,0.6,medium_long,1332.5999999998603,1.3325999999998603,2649.0,2.649,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,107.0,600.0,0.6,medium_long,674.6000000000931,0.6746000000000931,775.5999999998603,0.7755999999998603,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,108.0,300.0,0.3,medium_long,648.1999999999534,0.6481999999999535,1570.3000000000466,1.5703000000000467,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,109.0,600.0,0.6,medium_long,1524.9000000001397,1.5249000000001396,1477.8000000000466,1.4778000000000466,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,110.0,1200.0,1.2,long,853.0999999998603,0.8530999999998603,749.5,0.7495,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,113.0,1200.0,1.2,long,1144.5,1.1445,911.8999999999068,0.9118999999999068,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,114.0,150.0,0.15,medium_short,1258.5,1.2585,2044.100000000093,2.044100000000093,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,115.0,1200.0,1.2,long,809.5,0.8095,555.4000000001397,0.5554000000001397,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,116.0,150.0,0.15,medium_short,2468.0999999998603,2.4680999999998603,2743.199999999953,2.743199999999953,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,117.0,600.0,0.6,medium_long,1051.0,1.051,988.6999999999534,0.9886999999999534,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,118.0,300.0,0.3,medium_long,1289.8999999999069,1.2898999999999068,1359.7999999998135,1.3597999999998136,True,True
rUuJv5gl7dWVo7UPQWMx4bohxhK2,63,119.0,1200.0,1.2,long,761.6000000000931,0.7616000000000931,1110.0999999998603,1.1100999999998602,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,0.0,600.0,0.6,medium_long,1053.7999999998135,1.0537999999998136,791.1000000000931,0.7911000000000932,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,1.0,600.0,0.6,medium_long,1192.1999999997206,1.1921999999997206,781.5,0.7815,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,2.0,150.0,0.15,medium_short,672.5,0.6725,741.5,0.7415,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,3.0,300.0,0.3,medium_long,865.0,0.865,796.7000000001863,0.7967000000001863,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,4.0,600.0,0.6,medium_long,913.7000000001864,0.9137000000001864,543.8999999999069,0.5438999999999069,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,5.0,50.0,0.05,short,1237.3999999999069,1.2373999999999068,1472.8000000002794,1.4728000000002794,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,6.0,1200.0,1.2,long,1133.0999999996277,1.1330999999996276,615.2999999998137,0.6152999999998138,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,7.0,1200.0,1.2,long,767.3999999999069,0.7673999999999068,393.29999999981374,0.39329999999981374,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,8.0,300.0,0.3,medium_long,808.7000000001863,0.8087000000001863,994.3999999999068,0.9943999999999068,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,9.0,300.0,0.3,medium_long,1134.2000000001865,1.1342000000001864,1203.2999999998135,1.2032999999998135,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,10.0,50.0,0.05,short,898.5999999996275,0.8985999999996275,1089.0,1.089,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,11.0,50.0,0.05,short,1794.7000000001865,1.7947000000001865,1994.8999999999069,1.9948999999999069,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,12.0,50.0,0.05,short,918.8999999999068,0.9188999999999068,1618.2000000001865,1.6182000000001866,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,13.0,50.0,0.05,short,1239.2000000001865,1.2392000000001866,1873.3999999999069,1.873399999999907,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,14.0,50.0,0.05,short,860.1999999997206,0.8601999999997206,1314.7999999998135,1.3147999999998135,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,15.0,150.0,0.15,medium_short,1371.7999999998135,1.3717999999998136,1457.0,1.457,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,16.0,150.0,0.15,medium_short,1464.7000000001865,1.4647000000001864,2017.5,2.0175,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,17.0,50.0,0.05,short,2664.2999999998137,2.664299999999814,1403.7999999998135,1.4037999999998134,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,18.0,1200.0,1.2,long,807.8999999999069,0.8078999999999069,528.2000000001863,0.5282000000001863,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,19.0,50.0,0.05,short,805.0,0.805,1457.1999999997206,1.4571999999997205,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,20.0,1200.0,1.2,long,769.8000000002794,0.7698000000002794,450.5,0.4505,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,21.0,1200.0,1.2,long,869.2999999998137,0.8692999999998138,721.2999999998137,0.7212999999998138,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,22.0,1200.0,1.2,long,934.6999999997206,0.9346999999997206,546.8000000002794,0.5468000000002794,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,23.0,50.0,0.05,short,1144.7000000001865,1.1447000000001866,1515.1000000000931,1.5151000000000932,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,24.0,1200.0,1.2,long,853.0,0.853,440.0999999996274,0.4400999999996274,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,25.0,150.0,0.15,medium_short,1558.6999999997206,1.5586999999997206,2201.600000000093,2.2016000000000933,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,26.0,600.0,0.6,medium_long,624.2999999998137,0.6242999999998138,670.0,0.67,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,27.0,150.0,0.15,medium_short,914.9000000003724,0.9149000000003724,1222.1000000000931,1.2221000000000932,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,28.0,300.0,0.3,medium_long,1512.1000000000931,1.512100000000093,1765.7999999998135,1.7657999999998135,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,29.0,300.0,0.3,medium_long,843.6000000000931,0.8436000000000932,1088.7999999998135,1.0887999999998135,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,30.0,600.0,0.6,medium_long,1153.7000000001865,1.1537000000001865,1014.5,1.0145,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,31.0,1200.0,1.2,long,647.5,0.6475,523.0,0.523,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,32.0,300.0,0.3,medium_long,646.2000000001863,0.6462000000001863,942.5,0.9425,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,33.0,300.0,0.3,medium_long,990.0,0.99,1227.7999999998135,1.2277999999998135,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,34.0,300.0,0.3,medium_long,966.8999999999068,0.9668999999999067,1078.2999999998135,1.0782999999998135,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,35.0,50.0,0.05,short,859.3999999999069,0.8593999999999069,1386.3999999999069,1.3863999999999068,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,36.0,1200.0,1.2,long,823.1000000000931,0.8231000000000931,573.6999999997206,0.5736999999997207,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,37.0,300.0,0.3,medium_long,1278.7000000001865,1.2787000000001865,1634.0,1.634,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,38.0,300.0,0.3,medium_long,1420.5,1.4205,1627.3999999999069,1.627399999999907,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,39.0,150.0,0.15,medium_short,901.4000000003724,0.9014000000003725,1064.2999999998135,1.0642999999998135,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,40.0,50.0,0.05,short,1943.600000000093,1.9436000000000928,2361.899999999907,2.361899999999907,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,41.0,600.0,0.6,medium_long,904.6999999997206,0.9046999999997206,697.1999999997206,0.6971999999997206,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,42.0,600.0,0.6,medium_long,878.8000000002794,0.8788000000002794,677.4000000003725,0.6774000000003725,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,43.0,600.0,0.6,medium_long,853.5,0.8535,695.8999999999069,0.6958999999999068,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,44.0,600.0,0.6,medium_long,935.1999999997206,0.9351999999997206,662.0999999996275,0.6620999999996274,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,45.0,150.0,0.15,medium_short,718.1000000000931,0.7181000000000931,853.1999999997206,0.8531999999997206,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,46.0,600.0,0.6,medium_long,760.0,0.76,436.4000000003725,0.4364000000003725,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,47.0,300.0,0.3,medium_long,890.0,0.89,900.3999999999069,0.9003999999999068,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,48.0,50.0,0.05,short,1490.5,1.4905,2012.8999999999069,2.012899999999907,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,49.0,600.0,0.6,medium_long,838.2999999998137,0.8382999999998137,1088.6999999997206,1.0886999999997207,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,50.0,300.0,0.3,medium_long,1001.7999999998136,1.0017999999998137,1250.8999999999069,1.2508999999999069,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,51.0,300.0,0.3,medium_long,1599.5999999996277,1.5995999999996278,1975.600000000093,1.9756000000000928,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,52.0,150.0,0.15,medium_short,1718.6000000000931,1.7186000000000932,2148.0,2.148,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,53.0,150.0,0.15,medium_short,1381.0,1.381,1779.7000000001865,1.7797000000001866,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,54.0,300.0,0.3,medium_long,981.0,0.981,975.1999999997206,0.9751999999997206,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,55.0,50.0,0.05,short,918.9000000003724,0.9189000000003724,1096.0999999996277,1.0960999999996277,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,56.0,50.0,0.05,short,683.1999999997206,0.6831999999997206,847.8999999999069,0.8478999999999068,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,57.0,600.0,0.6,medium_long,921.5,0.9215,685.5,0.6855,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,58.0,150.0,0.15,medium_short,1612.0,1.612,1798.6999999997206,1.7986999999997206,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,59.0,150.0,0.15,medium_short,566.3999999999069,0.5663999999999069,627.0999999996275,0.6270999999996275,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,60.0,600.0,0.6,medium_long,1476.9000000003723,1.4769000000003722,1248.1999999997206,1.2481999999997206,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,61.0,1200.0,1.2,long,992.6999999997206,0.9926999999997206,1090.7999999998135,1.0907999999998135,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,62.0,50.0,0.05,short,1048.0,1.048,1367.2000000001865,1.3672000000001865,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,63.0,50.0,0.05,short,1428.5,1.4285,1867.5,1.8675,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,64.0,50.0,0.05,short,953.6999999997206,0.9536999999997205,1299.5,1.2995,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,65.0,600.0,0.6,medium_long,955.6000000000932,0.9556000000000933,678.8999999999069,0.6788999999999069,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,66.0,50.0,0.05,short,623.5,0.6235,816.3999999999069,0.8163999999999069,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,67.0,300.0,0.3,medium_long,1139.2999999998135,1.1392999999998135,1055.5,1.0555,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,68.0,50.0,0.05,short,1218.3999999999069,1.218399999999907,1396.7000000001865,1.3967000000001866,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,69.0,1200.0,1.2,long,618.8000000002794,0.6188000000002793,507.89999999990687,0.5078999999999069,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,70.0,150.0,0.15,medium_short,925.1999999997206,0.9251999999997206,1085.8999999999069,1.0858999999999068,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,71.0,600.0,0.6,medium_long,687.3999999999069,0.6873999999999069,831.3999999999069,0.8313999999999069,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,72.0,600.0,0.6,medium_long,650.6000000000931,0.6506000000000931,570.0999999996275,0.5700999999996275,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,73.0,600.0,0.6,medium_long,962.9000000003724,0.9629000000003725,971.2999999998136,0.9712999999998136,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,74.0,50.0,0.05,short,1432.8999999999069,1.4328999999999068,1877.9000000003723,1.8779000000003723,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,75.0,150.0,0.15,medium_short,1353.5,1.3535,1921.6999999997208,1.9216999999997209,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,76.0,600.0,0.6,medium_long,698.8000000002794,0.6988000000002794,836.7000000001863,0.8367000000001863,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,77.0,300.0,0.3,medium_long,672.0,0.672,720.7999999998137,0.7207999999998137,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,78.0,150.0,0.15,medium_short,768.3999999999069,0.7683999999999068,1137.7000000001865,1.1377000000001865,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,79.0,1200.0,1.2,long,988.0,0.988,612.6000000000931,0.6126000000000932,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,80.0,50.0,0.05,short,1350.8999999999069,1.350899999999907,1729.8000000002794,1.7298000000002793,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,81.0,600.0,0.6,medium_long,712.6999999997206,0.7126999999997206,657.6999999997206,0.6576999999997206,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,82.0,1200.0,1.2,long,625.2000000001863,0.6252000000001863,514.6000000000931,0.5146000000000931,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,83.0,150.0,0.15,medium_short,1309.2000000001865,1.3092000000001864,1608.0999999996277,1.6080999999996277,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,84.0,1200.0,1.2,long,711.1999999997206,0.7111999999997206,653.8999999999069,0.6538999999999069,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,85.0,1200.0,1.2,long,532.2999999998137,0.5322999999998137,497.8000000002794,0.4978000000002794,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,86.0,150.0,0.15,medium_short,1036.8000000002794,1.0368000000002795,1686.8999999999069,1.6868999999999068,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,87.0,300.0,0.3,medium_long,1590.7000000001865,1.5907000000001865,1591.1999999997206,1.5911999999997206,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,88.0,1200.0,1.2,long,534.1999999997206,0.5341999999997206,591.6000000000931,0.5916000000000932,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,89.0,1200.0,1.2,long,603.9000000003725,0.6039000000003726,531.1000000000931,0.5311000000000932,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,90.0,150.0,0.15,medium_short,1210.2000000001865,1.2102000000001865,1410.2000000001865,1.4102000000001864,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,91.0,600.0,0.6,medium_long,577.3999999999069,0.5773999999999069,442.60000000009313,0.44260000000009314,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,92.0,300.0,0.3,medium_long,670.2999999998137,0.6702999999998137,860.7999999998137,0.8607999999998137,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,93.0,600.0,0.6,medium_long,728.7999999998137,0.7287999999998137,614.0,0.614,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,94.0,300.0,0.3,medium_long,638.1000000000931,0.6381000000000931,729.1999999997206,0.7291999999997206,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,95.0,600.0,0.6,medium_long,1423.4000000003723,1.4234000000003724,1824.0999999996277,1.8240999999996277,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,96.0,150.0,0.15,medium_short,1263.0999999996277,1.2630999999996277,1539.8999999999069,1.5398999999999068,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,97.0,150.0,0.15,medium_short,951.5999999996276,0.9515999999996276,1236.0,1.236,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,98.0,600.0,0.6,medium_long,883.8999999999069,0.8838999999999069,669.3999999999069,0.6693999999999068,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,99.0,300.0,0.3,medium_long,829.4000000003725,0.8294000000003725,1285.8999999999069,1.2858999999999068,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,100.0,50.0,0.05,short,1364.9000000003723,1.3649000000003724,1665.8999999999069,1.665899999999907,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,101.0,600.0,0.6,medium_long,1085.3999999999069,1.0853999999999069,912.1000000000932,0.9121000000000933,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,102.0,300.0,0.3,medium_long,1434.3999999999069,1.4343999999999069,1616.1000000000931,1.6161000000000931,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,103.0,1200.0,1.2,long,1010.7000000001864,1.0107000000001864,604.2999999998137,0.6042999999998138,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,104.0,300.0,0.3,medium_long,867.8999999999069,0.8678999999999069,826.2999999998137,0.8262999999998137,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,105.0,300.0,0.3,medium_long,1059.7000000001865,1.0597000000001864,1251.3999999999069,1.2513999999999068,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,107.0,150.0,0.15,medium_short,2390.100000000093,2.390100000000093,2603.100000000093,2.6031000000000932,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,108.0,300.0,0.3,medium_long,833.5,0.8335,789.3999999999069,0.7893999999999068,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,109.0,150.0,0.15,medium_short,1537.2000000001865,1.5372000000001864,2083.7999999998137,2.0837999999998136,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,110.0,1200.0,1.2,long,825.7000000001863,0.8257000000001863,755.4000000003725,0.7554000000003726,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,111.0,150.0,0.15,medium_short,1475.6000000000931,1.475600000000093,1609.3999999999069,1.609399999999907,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,112.0,50.0,0.05,short,1239.6999999997206,1.2396999999997207,1668.5,1.6685,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,113.0,50.0,0.05,short,1558.5,1.5585,1930.600000000093,1.930600000000093,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,114.0,1200.0,1.2,long,924.8999999999068,0.9248999999999068,597.0,0.597,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,115.0,150.0,0.15,medium_short,972.1000000000932,0.9721000000000932,1084.1000000000931,1.084100000000093,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,116.0,1200.0,1.2,long,824.5,0.8245,561.1999999997206,0.5611999999997206,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,117.0,1200.0,1.2,long,797.8999999999069,0.7978999999999069,952.0,0.952,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,118.0,150.0,0.15,medium_short,1744.7999999998135,1.7447999999998136,1945.0,1.945,True,True
xyAILKfYP2M8GqAai11x6NT7IcP2,75,119.0,1200.0,1.2,long,872.1000000000931,0.8721000000000931,738.6000000000931,0.7386000000000932,True,True
pcbRW89vVJcviD87V3uxyG4I9st2,60,0.0,50.0,0.05,short,2004.90000000014,2.00490000000014,1263.9000000001397,1.2639000000001397,True,True
pcbRW89vVJcviD87V3uxyG4I9st2,60,1.0,1200.0,1.2,long,1474.3999999999069,1.474399999999907,754.6999999999534,0.7546999999999534,True,True
pcbRW89vVJcviD87V3uxyG4I9st2,60,2.0,1200.0,1.2,long,805.6000000000931,0.8056000000000931,993.6999999999534,0.9936999999999534,True,True
pcbRW89vVJcviD87V3uxyG4I9st2,60,3.0,1200.0,1.2,long,542.5999999998603,0.5425999999998603,382.10000000009313,0.38210000000009314,True,True
pcbRW89vVJcviD87V3uxyG4I9st2,60,4.0,150.0,0.15,medium_short,648.1999999999534,0.6481999999999535,852.9000000001397,0.8529000000001397,True,True
pcbRW89vVJcviD87V3uxyG4I9st2,60,5.0,50.0,0.05,short,613.3000000000466,0.6133000000000466,735.0,0.735,True,True
pcbRW89vVJcviD87V3uxyG4I9st2,60,6.0,300.0,0.3,medium_long,615.8000000000466,0.6158000000000465,499.5999999998603,0.4995999999998603,True,True
pcbRW89vVJcviD87V3uxyG4I9st2,60,7.0,300.0,0.3,medium_long,574.5999999998603,0.5745999999998603,481.5,0.4815,True,True
